Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
391647341257710,adidas,These ads ran without a disclaimer,4194,2
80678672726,Partido Popular Comunitat Valenciana,These ads ran without a disclaimer,4189,37
48034275355,EPP - European People's Party,EPP - European People's Party,4178,57
397332614436743,Save the Planet now,"Climate Blockchain Initiatives, S.L.",4170,188
118526538182945,TOT Sant Cugat,Totmedia,4141,192
103753489693220,Acciona,Acciona,4139,15
340472976125022,DIGI España,These ads ran without a disclaimer,4083,2
2020156514896201,Ana Belén Castejón Hernández,These ads ran without a disclaimer,4050,11
414809308591481,Pablo Iglesias,PODEMOS,4000,2
138338569562130,Plataforma per la Llengua PV,Plataforma per la Llengua,3876,41
271056943440058,Destino Final España,Carmen Tejedo Muñoz,3872,98
691838637600242,Somos Alcalá,Somos Alcalá,3851,36
442423976113917,Partido Socialista Europeo,Partido Socialista Europeo,3850,45
86284865402,HISTORIA,Jesús Martín Macías,3843,31
513292972467631,Plataforma per la Llengua Illes Balears,Plataforma per la Llengua,3839,88
256196396278,UNICEF España,Kanlli,3838,6
401519690408274,Navarra Suma,Navarra Suma,3812,152
139136849571582,Lipton,Lipton,3761,22
85475456459,Vodafone España,These ads ran without a disclaimer,3745,1
486996548359961,Amaya Fernández,PP,3739,60
267663367485459,Héctor Illueca Ballester,Unidas Podemos,3732,34
191056084288195,El Bosque Encantado,These ads ran without a disclaimer,3700,7
281802578697399,Adrián Barbón,Federación Socialista Asturiana FSA-PSOE,3687,16
156284204461019,CUP Països Catalans,CUP Països Catalans,3684,75
175357075823543,CRIS contra el Cancer,CRIS contra el Cancer,3679,59
178663732095,IU Aragón,IU Aragón,3676,71
126470724088118,PP Álava,These ads ran without a disclaimer,3672,31
147547541961576,Council of the European Union,Council of the European Union,3653,237
106355641394075,Superem el 50,Superem el 50,3637,120
110505340685682,Marea Galeguista,Marea Galeguista,3627,64
56760767000,elEconomista.es,elEconomista.es,3619,314
578011499356226,CEUS - Coalición por una Europa Solidaria,EAJ-PNV,3615,2
46708306425,European Free Alliance,European Free Alliance,3615,16
592188124467085,Oatly,These ads ran without a disclaimer,3614,3
1454030934635120,SolarProfit,These ads ran without a disclaimer,3614,16
234189353400425,Fernando Clavijo,Coalición Canaria,3581,51
174109437481715,CompraEn24,These ads ran without a disclaimer,3562,40
189483887748091,Bankia,Findasense,3560,33
2053966338189807,Álex Pastor,PSC Badalona,3559,86
698995603589869,Vicepresidència. Generalitat de Catalunya.,Generalitat de Catalunya,3551,47
208507625842577,Diputació de Castelló,Diputació de Castelló,3541,137
45817335745,Entreculturas,Jose Manuel Bran Garcia,3510,40
1550594871862603,Isabel Bonig,These ads ran without a disclaimer,3497,44
147254948760486,Asociacion Española De Abogados Cristianos,Asociacion Española De Abogados Cristianos,3486,98
1873298259554769,Posmodernia,Posmodernia,3485,95
228752914179024,Sandra Gómez,PSPV-PSOEVALÈNCIA,3445,84
507767089417720,Tonic App,These ads ran without a disclaimer,3445,2
569280556548471,Óscar Urralburu,Podemos Región de Murcia,3435,28
176637252357413,Agencia Clover,These ads ran without a disclaimer,3429,11
189917381044866,Ben & Jerry's,These ads ran without a disclaimer,3422,2
2136875976576551,Más Madrid,Más Madrid Grupo Municipal,3378,43
377453879035239,Apostando al Éxito Fitness,These ads ran without a disclaimer,3375,7
101750231306563,Cirugía Por La Vida,These ads ran without a disclaimer,3340,47
779897522101509,Podem Illes Balears,Podem Illes Balears,3332,48
426750684349525,Turismos De Levante,These ads ran without a disclaimer,3331,23
2099850260229889,Muévete en Verde,Iberdrola,3326,15
1643307845917577,Partido Popular Asamblea de Madrid,Felipe Fuster Zuazu,3306,3
764047283950662,Mundo Sin Fronteras,These ads ran without a disclaimer,3260,1209
136781799725125,easyJet,These ads ran without a disclaimer,3233,19
297789114034117,Elisenda Alamany,Esquerra Republicana de Catalunya,3200,4
102800634574943,Feminista Concienciada,These ads ran without a disclaimer,3189,47
1793510380925494,USR Diaspora,Partidul Uniunea Salvați România,3175,28
113162793790726,La Santa Espina,La Santa Espina,3171,202
101791461886249,Zamerno,These ads ran without a disclaimer,3149,1
114491220397267,Departamento de Trabajo y Empleo,Eusko Jaurlaritza - Gobierno Vasco,3136,12
160880400675854,Salud Navarra,Gobierno de Navarra,3099,3
105664031745,UNRWA España,These ads ran without a disclaimer,3078,215
221292842061953,Love my country,These ads ran without a disclaimer,3059,1175
6243987495,Spotify,These ads ran without a disclaimer,3058,77
322056604527477,Ecoembes,These ads ran without a disclaimer,3028,14
102886746417877,PlayGround,These ads ran without a disclaimer,3027,27
251020021637315,Iberdrola,These ads ran without a disclaimer,2966,7
351877478951783,SOS Colabora,These ads ran without a disclaimer,2935,60
224948454299402,Vodafone yu,These ads ran without a disclaimer,2927,2
1262476947185382,Jesús Santos,Podemos,2881,65
148592109092497,Visibles.org,Visibles.org,2853,54
74078667754,Ciudadanos,These ads ran without a disclaimer,2846,9
387913204911089,FEM,These ads ran without a disclaimer,2836,4
100170683375588,Diputación de Cádiz,These ads ran without a disclaimer,2821,16
194185427458661,Naturgy Clientes España,Naturgy Clientes España,2804,4
1005758609559650,Jorge Azcón,Partido Popular Zaragoza,2796,219
201228493267718,Partido Popular Extremadura,Partido Popular Extremadura,2772,78
2009806149306205,CPIC,These ads ran without a disclaimer,2764,5
161215780558191,Knorr,Knorr,2748,3
119498191395609,Locos por las Becas,These ads ran without a disclaimer,2734,26
133720063355040,txalaparta,txalaparta,2722,123
1840231536105942,Tenerifegana,Coalición Canaria,2715,30
787267558020320,Més Per Menorca,Més per Menorca,2713,166
299135980419892,HBO España,These ads ran without a disclaimer,2707,11
137528501663,Domestika,These ads ran without a disclaimer,2685,2
105458584157894,Rebbson,Aleksandar Petrov Aleksandrov,2666,37
144273808967495,EAJ PNV Gipuzkoa,EAJ-PNV,2662,21
1616759808576461,Ana Oramas,Coalicion Canaria,2661,62
178051258899149,Educació. Generalitat de Catalunya.,These ads ran without a disclaimer,2656,33
1404278946482922,Ortega & García Abogados,Juanjose Ortega Garcia,2640,3
798240340566417,Enrique Arriaga,These ads ran without a disclaimer,2627,11
121766447903661,Paco de la Torre,Paco de la Torre,2609,7
932348266813860,Workplace from Facebook,These ads ran without a disclaimer,2607,7
278117815576023,EU Justice and Consumers,The European Commission's Directorate-General for Justice and Consumers,2578,16
1622391081324918,Begoña Villacís,These ads ran without a disclaimer,2565,1
102180869836159,El beso de España,These ads ran without a disclaimer,2558,9
390273414865554,Pepu_Alcalde,PSOE,2500,7
239911960227420,Onuo,These ads ran without a disclaimer,2492,19
28312410177,World Food Programme,These ads ran without a disclaimer,2483,30
113316847092644,Vividores,These ads ran without a disclaimer,2475,30
214291382317435,PDeCAT - Partit Demòcrata Lleida,PDeCAT - Partit Demòcrata,2472,15
188280011246288,Junta de Andalucía,These ads ran without a disclaimer,2468,7
1339260542895841,Fuertafit,These ads ran without a disclaimer,2467,11
1771650466441905,Shimano-MTB,These ads ran without a disclaimer,2464,6
109413367474679,Candidatura Xavi Vilajoana,Candidatura Xavi Vilajoana,2452,5
477484852825131,Espacredit,These ads ran without a disclaimer,2448,1
313640922330997,"Treball, Afers Socials i Famílies. Generalitat de Catalunya",Generalitat de Catalunya,2416,12
479712852102610,Dr. Pablo Casas,Pablo Casas Rodera,2415,4
798617200315154,units per avançar,Units per Avançar,2404,70
115067806906913,Partit Nacionalista de Catalunya,Partit Nacionalista de Catalunya,2401,47
1452408818346940,Grupo Municipal Popular LPGC,Grupo Popular Ayuntamiento LPGC,2397,58
2220786701504172,Manolo Gómez,These ads ran without a disclaimer,2393,7
1005758609559650,Jorge Azcón,Partido Popular Ayuntamiento de Zaragoza,2371,347
166419473410576,elperiodic.com,elperiodic.com,2368,181
1496639017216157,Podem Catalunya,Podem Catalunya,2366,57
271056943440058,Destino Final España,These ads ran without a disclaimer,2353,58
104189667867242,Última Hora Galicia,Última Hora Galicia,2328,68
1978409252250102,TOT Barcelona,TOT Barcelona,2324,75
174505522599740,MAGISTER,These ads ran without a disclaimer,2318,4
107906869244655,TaskRabbit,These ads ran without a disclaimer,2307,21
315296839113893,Pablo Ruz Villanueva,These ads ran without a disclaimer,2281,17
196774080368710,Médicos del Mundo España,These ads ran without a disclaimer,2276,46
110785790728142,Mascarillas Españolas,Efasys Medical,2264,35
133044800622,Greenpeace España,These ads ran without a disclaimer,2255,31
1262476947185382,Jesús Santos,Unidas Podemos,2243,36
109680833999951,Nomorepandemics,NoMorePandemics,2227,126
203197030603239,8 Billion Trees,These ads ran without a disclaimer,2216,29
106832424584801,IDAEenergia,These ads ran without a disclaimer,2208,2
437165689724155,Centro CEME,These ads ran without a disclaimer,2184,3
154268578340,HazteOir.org,These ads ran without a disclaimer,2176,8
941134095919663,Meri Pita,UNIDAS PODEMOS,2164,54
133201184024661,European Film Challenge,European Film Challenge,2153,45
171998672850722,REPSOL,REPSOL,2152,8
1032138060150837,Mariano Cejas,These ads ran without a disclaimer,2146,4
1395356820703182,Oposiciones Policia Nacional,These ads ran without a disclaimer,2144,1
190214741315793,Cambio-Aldaketa,Cambio  Aldaketa,2132,15
1916676245053161,Reacciona y Actúa,Actúa,2129,29
324826532457,Airbnb,These ads ran without a disclaimer,2112,1
612281452187538,Ciudadanos Cantabria,These ads ran without a disclaimer,2102,13
531852573561089,Democrats Abroad Spain,Democrats Abroad,2094,44
261762710669900,Podemos Comunidad de Madrid,Podemos Comunidad de Madrid,2091,8
439465990189537,Social Energy,Juan Luis Cabeza Campos,2084,25
108783857389141,Ingenia Solar Energy,Jorge Pinilla Perez,2079,37
245685148845187,Juan Antonio Morales,Juan Antonio Morales,2072,61
171998672850722,REPSOL,These ads ran without a disclaimer,2051,4
578942235869606,Ahora Repúblicas,These ads ran without a disclaimer,2049,2
239260002781694,Clínicas BarnaMedik,These ads ran without a disclaimer,2046,7
300674273455291,Gorka Urtaran,EAJ-PNV,2046,21
430039743819288,VICE España,These ads ran without a disclaimer,2045,18
1786150111608175,La Libertad es su Derecho,Bienvenida Campillo Lorca,2029,125
11473659787,Educo,Educo,2006,311
228752914179024,Sandra Gómez,PSOE,2005,10
179844672027190,José Manuel Bermúdez,Coalicion Canaria,2003,87
269212336568846,Podemos,Podemos,2000,3
155772341128724,Ayuntamiento de Oviedo,Ecoembes,1998,2
127681140618185,Barcelona.cat,These ads ran without a disclaimer,1989,3
282966378403683,Blueplanet,Blue Planet,1987,324
1777307292397179,Seventh Generation,SeventhGenerationES,1981,1
2175837676009250,Teresa Mallada De Castro,Partido Popular de Asturias,1976,30
362982070559555,Cs Zaragoza,Ciudadanos Zaragoza,1967,48
385385178182941,SIGNUS Ecovalor,GFT IT CONSULTING SLU,1944,30
