Page ID,Page Name,Disclaimer,Amount Spent (HUF)
215551471947529,Sajómente,Sajómente,12596
216317672082664,Spigiboy,Pintér András,12558
343271226435438,C1 RoMa Média,These ads ran without a disclaimer,12540
928310023956072,Fodor István,Fodor István,12513
167242593892716,Nemes Gábor,Nemes,12436
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,12426
319848491555131,Dr. Varga-Damm Andrea,Országgyűlés Hivatala Jobbik Frakció,12426
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,12368
119810034720839,Manna,These ads ran without a disclaimer,12328
132704833411982,Gajda Péter,These ads ran without a disclaimer,12319
440197766088272,Jeszenszki András,These ads ran without a disclaimer,12195
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,12133
123142634426874,Microsoft CEE,These ads ran without a disclaimer,12122
319848491555131,Dr. Varga-Damm Andrea,Varga-Damm Andrea,12069
44847086574,Amnesty International Magyarország,These ads ran without a disclaimer,12051
1371538929653570,"Mindenki Magyarországa Mozgalom, Szabolcs-Szatmár-Bereg megye",These ads ran without a disclaimer,12037
490030231058740,444,These ads ran without a disclaimer,11987
219872105236956,Pátkai Mihály,These ads ran without a disclaimer,11975
599385656745723,Simon Róbert Balázs,Simon Róbert Balázs,11958
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,11869
211156277497,WWF Hungary,WWF Hungary,11812
1313592688757601,Állítsuk meg Orbán Viktort,Attila Ferenc Beres,11789
167242593892716,Nemes Gábor,These ads ran without a disclaimer,11775
304242809601186,BP Shop,BP Shop,11743
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,11694
1411080585789966,Arató Gergely,Demokratikus Koalíció,11616
104337347681259,4trees,4trees,11590
1102138083139329,Mátraszőlős Község Szeretlek,Tóth Gyula,11443
112214777204963,Tóth Ádám,Igen Szolidaritás,11410
599385656745723,Simon Róbert Balázs,These ads ran without a disclaimer,11351
1461534750733248,Schmuck Erzsébet,Zöld Média Ügynökség Kft.,11022
1207278799447022,INIS Pályázat,These ads ran without a disclaimer,10800
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,10727
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,10584
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,10450
100905288315705,Jelen hetilap,Jelen hetilap,10403
264210363649459,Élő Norbert,Élő Norbert,10394
175631865860693,Vadai Ágnes,Demokratikus Koalíció,10299
113375923695023,Fidesz Budapest,Fidesz Budapest,10198
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,10066
