Page ID,Page Name,Disclaimer,Amount Spent (HUF)
164762586881530,Mága Zoltán hegedűművész,These ads ran without a disclaimer,18198
108941857376911,Igen Szolidaritás,Igen Szolidaritás,17967
92932085233,TASZ,TASZ,17965
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,17789
314501110585,Kék Vonal,Kék Vonal,17706
184890488198962,Bana Tibor,These ads ran without a disclaimer,17568
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,17504
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,17367
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,17356
115388925185513,Magyar Szocialista Párt,These ads ran without a disclaimer,17291
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,17204
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,17138
161957537171267,Schmidt Mária,Schmidt Mária,17040
206519396034626,agrotrend.hu,Agrotrend Média Kft.,16989
102150984470572,Kerékfy Pál polgármesterjelölt - Balatonakarattya,Kerékfy Pál,16865
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,16617
212126705625642,Kocsis-Cake Olivio,Párbeszéd Magyarországért,16590
103139067741996,Juhász-Nagy Sándor önkormányzati képviselőjelölt,Juhász-Nagy Péter,16512
109475713743945,Bakos László önkormányzati képviselő,Bakos László,16157
109637397268775,Nyugati Pályán,These ads ran without a disclaimer,16010
748348838626461,888.hu,888.hu,16001
111950033611721,Zöld népszavazás 2020,LMP - Lehet Más a Politika,15917
2158405567819066,Fülöp Attila,These ads ran without a disclaimer,15865
168983076942790,CricksyDog,These ads ran without a disclaimer,15860
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,15690
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,15534
2024678420884437,Varga Judit,Varga Judit,15437
267168140529488,György László,György László magánszemély,15367
537817739693723,Brain Bar,Brain Bar,15196
128573907819549,Fekete-Győr András,Momentum Mozgalom,15129
1926735160968885,Válasz Online,Válasz Online,15119
490030231058740,444,These ads ran without a disclaimer,15118
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,14993
488140827963432,Hadházy Ákos,These ads ran without a disclaimer,14869
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,14837
365868270785503,Kovács Rajmund,These ads ran without a disclaimer,14727
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,14677
859972427401094,Jobbik Veszprém,These ads ran without a disclaimer,14663
115660499804560,Zsédenyi Péter - Pápa,Zsédenyi Péter Balázs,14556
