Page ID,Page Name,Disclaimer,Amount Spent (HUF)
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara - NAK,22068
206160682739388,Harrach Péter,Országgyűlés Hivatala KDNP frakció,21950
620030171664750,Mi Hazánk Mozgalom,These ads ran without a disclaimer,21847
183174515027839,Szilágyi György,Országgyűlés Hivatala Jobbik Frakció,21394
105933727442743,Szabó György polgármester-jelölt,These ads ran without a disclaimer,21393
212126705625642,Kocsis-Cake Olivio,Párbeszéd Magyarországért,21187
447556782025193,Magyar Munkáspárt,Magyar Munkáspárt,21171
129382163754757,Jobbik Ifjúsági Tagozat,Jobbik Magyarországért Mozgalom,21081
129382163754757,Jobbik Ifjúsági Tagozat,Országgyűlés Hivatala Jobbik Frakció,20869
1534911313439123,Ripost,Ripost,20620
111858283936607,Igaz Hang,József Felföldi,20426
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,20410
610740558997110,Balczó Zoltán,Jobbik Magyarországért Mozgalom,20227
112879632128020,Novák Előd,These ads ran without a disclaimer,19893
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,19782
157270314427371,Simonka György,Simonkáné Gábor Marianna,19557
134984140045777,Stummer János,Országgyűlés Hivatala Jobbik Frakció,19279
853618601425615,Dedoles,These ads ran without a disclaimer,19218
210242349159177,EU-Solar 0 Forintos Villanyszámla Garanciával,These ads ran without a disclaimer,19020
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,18868
122159141138679,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,18824
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,18766
162344823835042,atlatszo.hu,atlatszo.hu,18613
155560531137359,Dorosz Dávid,Párbeszéd Magyarországért,18595
184890488198962,Bana Tibor,Országgyűlés Hivatala Jobbik Frakció,18557
362277097183663,VELUX,VELUX,18501
115230488549915,Political Capital (HU),Political Capital (HU),18428
108365073881877,Jósa Gábor független polgármesterjelölt,Jósa Gábor,18124
100145531349308,Kontrapro.hu,Kontrapro.hu Kft.,17896
529941717209471,Orbán Balázs,Orbán Balázs,17755
1433332953628843,"Debreceni Állatkert, Növénykert és Vidámpark","Debreceni Állatkert, Növénykert és Vidámpark",17625
734217673259088,Ujhelyi István dr.,These ads ran without a disclaimer,17552
111484220244825,"Otthonunk, Szenna",Szász Sándor,17513
114236027094531,Szedlák Attila,Szedlák Attila,17068
920942484933766,Zsolnay Csaba,Csaba Zsolnay,17000
100992514615626,Kárpáti Tímea önkormányzati képviselő,These ads ran without a disclaimer,16943
115388925185513,Magyar Szocialista Párt,Kapcsolat.hu,16931
116573845044900,Playersroom,These ads ran without a disclaimer,16914
115388925185513,Magyar Szocialista Párt,These ads ran without a disclaimer,16887
329107800543535,Sneider Tamás,Jobbik Magyarországért Mozgalom,16828
2158405567819066,Fülöp Attila,These ads ran without a disclaimer,16762
562712570560978,Azbej Tristan ن,Azbej Tristan,16673
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,16606
184890488198962,Bana Tibor,These ads ran without a disclaimer,16478
1429914920563493,Nunkovics Tibor,Országgyűlés Hivatala Jobbik Frakció,16470
748348838626461,888.hu,888.hu,16400
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,16294
490006464353222,Dr. Lukács László György,Jobbik Magyarországért Mozgalom,16066
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,16061
788960034452071,Potápi Árpád János,These ads ran without a disclaimer,15925
164762586881530,Mága Zoltán hegedűművész,These ads ran without a disclaimer,15793
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,15781
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,15777
128573907819549,Fekete-Győr András,Momentum Mozgalom,15683
314501110585,Kék Vonal,Kék Vonal,15428
206519396034626,agrotrend.hu,Agrotrend Média Kft.,15239
109637397268775,Nyugati Pályán,These ads ran without a disclaimer,15197
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,15087
1193391110688366,Highlights of Hungary,Highlights of Hungary,14649
104963404190562,Dr Balassa Béla,These ads ran without a disclaimer,14504
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,14350
909857259153313,Dr. Steinmetz Ádám,Jobbik Magyarországért Mozgalom,14221
161957537171267,Schmidt Mária,Schmidt Mária,14175
103936480985864,Győri Enikő,Győri Enikő,13934
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,13878
92932085233,TASZ,TASZ,13615
355633501941718,Neokohn,These ads ran without a disclaimer,13596
773120112778785,Rig Lajos,Országgyűlés Hivatala Jobbik Frakció,13582
101820761181003,Beck Zoltán polgármester jelölt,Révész Christian,13560
128210328817041,NoMorePlastic,Dialogue Creatives,13463
511864506020128,Balogh Renáta,Balogh Gábor,13066
111950033611721,Zöld népszavazás 2020,LMP - Lehet Más a Politika,12896
539955782767272,Harangozó Gábor,Harangozó Gábor István,12827
278992483155,Tordai Bence,Párbeszéd Magyarországért,12673
1926735160968885,Válasz Online,Válasz Online,12603
2271657493157155,Jobbik Tab,Jobbik Magyarországért Mozgalom,12556
509673905815795,Nemzeti Tehetség Program - 1823,Nemzeti Tehetség Program - 1823,12554
246722998817639,Rónai Sándor,Rónai Sándor,12410
184890488198962,Bana Tibor,Bana Tibor,12336
2024678420884437,Varga Judit,Varga Judit,12226
281527466391,Magyar Zoltán,Országgyűlés Hivatala Jobbik Frakció,12162
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,12150
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,12043
102753291819852,Europálya,Europálya,11952
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,11931
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,11919
554566311285605,Első világháború,Első világháború,11627
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,11602
141814862522641,Magyar Menedék,These ads ran without a disclaimer,11571
128210328817041,NoMorePlastic,These ads ran without a disclaimer,11498
104337347681259,4trees,4trees,11237
267168140529488,György László,György László magánszemély,11088
168983076942790,CricksyDog,These ads ran without a disclaimer,11033
490030231058740,444,These ads ran without a disclaimer,10928
1937475189871096,TopMark.hu,These ads ran without a disclaimer,10919
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,10840
105932557473917,Külhoni Magyarok,Külhoni Magyarok,10745
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,10714
153445464670787,LMP Kaposvár,These ads ran without a disclaimer,10565
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,10495
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,10450
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,10265
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,10195
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,10187
537817739693723,Brain Bar,Brain Bar,10125
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,10106
106737037370303,Völgyi Lajos önkormányzati képviselő,Becsülettel Siófokért Egyesület,10000
1606133146285117,Dr. Gruber Attila,These ads ran without a disclaimer,10000
855371701332224,Ságodi Zoltán,LMP - Lehet Más a Politika,10000
551258301734247,Fészbúk Huszárok,These ads ran without a disclaimer,10000
855371701332224,Ságodi Zoltán,Becsülettel Siófokért Egyesület,10000
1652741928333536,KPSVR,KPSVR Media,9959
103902721368423,Drót.info,Drót.info,9706
729627343834501,Kialo,These ads ran without a disclaimer,9599
113183730045421,Momentum Klímakörök,Momentum Mozgalom,9500
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,9498
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,9471
931186216990824,Bencsik János,Bencsik János,9414
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,9340
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,9289
511864506020128,Balogh Renáta,These ads ran without a disclaimer,9205
304242809601186,BP Shop,BP Shop,9147
324256144437383,Kaposvár,These ads ran without a disclaimer,9131
2309737912651039,Péterffy Attila,Péterffy Attila,9019
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,8941
2401182856761664,Horváth Ákos,These ads ran without a disclaimer,8922
319848491555131,Dr. Varga-Damm Andrea,Országgyűlés Hivatala Jobbik Frakció,8797
122559352472648,Svájci Alap,These ads ran without a disclaimer,8713
728260423984010,Böröcz László,Böröcz László,8705
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,8627
71547793430,Fidelitas,Fidelitas,8575
211156277497,WWF Hungary,WWF Hungary,8471
316002512431444,Tech@Facebook,These ads ran without a disclaimer,8396
105933727442743,Szabó György polgármester-jelölt,László Lajos Szentes,8300
345496092135627,Hír TV,Hír TV,8298
1567420900021321,Kara Ákos,Kara Ákos,8208
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,8202
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,8096
113375923695023,Fidesz Budapest,Fidesz Budapest,8023
1411080585789966,Arató Gergely,Demokratikus Koalíció,7804
101705661193004,Farkas Péter polgármesterjelölt,These ads ran without a disclaimer,7798
1552070101553181,Nagy Csaba,Nagy Csaba,7739
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,7673
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,7667
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,7504
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,7485
109023280756491,Írdalá.hu,Nest Communications,7461
287301998537738,Agnieszka Odachowska - Koalicja Polska,These ads ran without a disclaimer,7456
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,7409
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,Tekauer Norbert,7376
