Page ID,Page Name,Disclaimer,Amount Spent (HUF)
114733416576952,Morvay László,These ads ran without a disclaimer,27384
314501110585,Kék Vonal,Kék Vonal,27375
748348838626461,888.hu,888.hu,27359
116573845044900,Playersroom,These ads ran without a disclaimer,27178
1215492498464496,Angyal Károly,Angyal Károly Tibor,27094
157270314427371,Simonka György,Simonkáné Gábor Marianna,26937
110955260308909,Az ördög ügyvédje,Horváth Csaba,26909
128210328817041,NoMorePlastic,These ads ran without a disclaimer,26857
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,26712
134984140045777,Stummer János,Országgyűlés Hivatala Jobbik Frakció,26441
620030171664750,Mi Hazánk Mozgalom,These ads ran without a disclaimer,25975
168983076942790,CricksyDog,These ads ran without a disclaimer,25508
183174515027839,Szilágyi György,Országgyűlés Hivatala Jobbik Frakció,24954
184890488198962,Bana Tibor,Jobbik Magyarországért Mozgalom,24952
184890488198962,Bana Tibor,Országgyűlés Hivatala Jobbik Frakció,24944
488775431270808,Lőrincz György polgármester,Jánossomorja Város Önkormányzata,24845
155560531137359,Dorosz Dávid,Párbeszéd Magyarországért,24736
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,24280
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara - NAK,24225
734217673259088,Ujhelyi István dr.,These ads ran without a disclaimer,24107
100145531349308,Kontrapro.hu,Kontrapro.hu Kft.,23734
447556782025193,Magyar Munkáspárt,Magyar Munkáspárt,23504
372869569489340,Jobbik Győr és környéke,Jobbik Magyarországért Mozgalom,23496
466579820769742,Fertő tó barátai,Major Gyula,23415
112879632128020,Novák Előd,These ads ran without a disclaimer,23290
92932085233,TASZ,TASZ,23219
2024678420884437,Varga Judit,Varga Judit,23103
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,22715
2158405567819066,Fülöp Attila,These ads ran without a disclaimer,22657
610740558997110,Balczó Zoltán,Jobbik Magyarországért Mozgalom,22498
