Page ID,Page Name,Disclaimer,Amount Spent (DKK),Number of Ads in Library
100718241380366,American Awakening,These ads ran without a disclaimer,≤100,3
388851581190870,Peter's,These ads ran without a disclaimer,≤100,1
599761903562015,Baserank,These ads ran without a disclaimer,≤100,1
199522346868346,WoodWatch,These ads ran without a disclaimer,≤100,3
1511921992445677,Marcos Cortez,These ads ran without a disclaimer,≤100,2
264190114435458,Plark,These ads ran without a disclaimer,≤100,1
171484036931893,Lenka Gabrielova,These ads ran without a disclaimer,≤100,2
911094272335026,Mary Lupien - City Council East District,Friends of Mary Lupien,≤100,1
363395721066183,Riziko,These ads ran without a disclaimer,≤100,3
2012782102122157,The Mack Talks,These ads ran without a disclaimer,≤100,1
115756013139357,Thynk,These ads ran without a disclaimer,≤100,9
76283417065,L'EQUIPE,These ads ran without a disclaimer,≤100,3
163409150366153,Fuenfwerken Design AG,These ads ran without a disclaimer,≤100,1
109722520382158,Lal Bahadur,These ads ran without a disclaimer,≤100,1
172822956689352,Light Language DNA Activation with Anca Botez,These ads ran without a disclaimer,≤100,1
194744437234406,CICD - College for International Co-operation and Development,These ads ran without a disclaimer,≤100,1
0,Instagram User 7945886325,These ads ran without a disclaimer,≤100,1
2216037115177461,Alereric,These ads ran without a disclaimer,≤100,4
333174760035141,The Drifting Bear Co,These ads ran without a disclaimer,≤100,2
215158678540954,AJC Transatlantic Institute,These ads ran without a disclaimer,≤100,2
100150063755633,Skyteach — полезные материалы для учителей английского,These ads ran without a disclaimer,≤100,1
1038644356199929,Success Insider,These ads ran without a disclaimer,≤100,1
426233830761545,המחלקה לארגון וקשר עם ישראלים בתפוצות,These ads ran without a disclaimer,≤100,7
763075507071546,Luxy - Upscale Dating,These ads ran without a disclaimer,≤100,4
197238883723200,Hengststation Maas J. Hell -  www.stallhell.de,These ads ran without a disclaimer,≤100,2
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,16
2330573420309307,Sepanta arya off,These ads ran without a disclaimer,≤100,1
107246300841636,Peanut Jeff Dunham,These ads ran without a disclaimer,≤100,1
246686818686875,Tai Lopez,These ads ran without a disclaimer,≤100,6
106491321032189,Derlix,These ads ran without a disclaimer,≤100,1
2092256924376608,The Barricade,These ads ran without a disclaimer,≤100,1
146767845365471,TGEU,These ads ran without a disclaimer,≤100,1
839249709578255,CrowdFarming,These ads ran without a disclaimer,≤100,3
105039417804164,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,43
1424579967840864,European Court of Auditors,These ads ran without a disclaimer,≤100,1
121802091214061,MODA Fashion Exhibitions,These ads ran without a disclaimer,≤100,2
181052058933,The International Detailing Association,These ads ran without a disclaimer,≤100,1
551158678560402,Epimonia,Epimonia,≤100,1
2350246478541182,Chop Akachi,These ads ran without a disclaimer,≤100,1
105949387037,John Templeton Foundation,These ads ran without a disclaimer,≤100,2
955460954562857,CrimsonViolet,These ads ran without a disclaimer,≤100,5
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100,1
102379001658992,Escapesadness-,These ads ran without a disclaimer,≤100,21
171090836253231,Aitken Spence Travels,These ads ran without a disclaimer,≤100,1
74341131538,Carnegie Europe,These ads ran without a disclaimer,≤100,1
100161484855159,Of Feathers,These ads ran without a disclaimer,≤100,4
1602210006739135,今日海峽,These ads ran without a disclaimer,≤100,3
154862283808,U.S. Consulate General Munich,These ads ran without a disclaimer,≤100,1
188972590657,Moto.pl,These ads ran without a disclaimer,≤100,19
1159419920830900,Faded Studios,These ads ran without a disclaimer,≤100,3
373536278864,UNICEF Europe & Central Asia,These ads ran without a disclaimer,≤100,3
130945114804,World Jewish Congress,These ads ran without a disclaimer,≤100,1
110098587050238,Puls PL,These ads ran without a disclaimer,≤100,1
103472057905116,Gearhomies,These ads ran without a disclaimer,≤100,2
565138970229385,Iranwire English,These ads ran without a disclaimer,≤100,1
517036541819338,Volunteer Ministers Florida,These ads ran without a disclaimer,≤100,1
164810256936260,evangelischer-widerstand,These ads ran without a disclaimer,≤100,4
100706861595722,Xili medical stuff factory,These ads ran without a disclaimer,≤100,1
202462836442610,Savage Race,These ads ran without a disclaimer,≤100,1
850815435110725,Fernando Cervantes,These ads ran without a disclaimer,≤100,2
61392798455,BAYSE,These ads ran without a disclaimer,≤100,1
136334103097967,MIPIM,These ads ran without a disclaimer,≤100,2
101917177856619,Seaven.Seas,These ads ran without a disclaimer,≤100,1
490734731677229,Dance Now: Great Tutorials,These ads ran without a disclaimer,≤100,1
186743325641,World Extreme Medicine,These ads ran without a disclaimer,≤100,1
885626698252688,Brut nature FR,These ads ran without a disclaimer,≤100,1
933310850194959,Israel Alliance,These ads ran without a disclaimer,≤100,3
635790143258292,Ole Holtz-Nielsen,These ads ran without a disclaimer,≤100,1
398561720230906,Greentech Festival,These ads ran without a disclaimer,≤100,1
363113944628,Pipeline & Gas Journal,These ads ran without a disclaimer,≤100,1
286998638372441,Royal Sejadah,These ads ran without a disclaimer,≤100,1
571364599916342,Muktadas,These ads ran without a disclaimer,≤100,1
100787555114677,NaturePicshots,These ads ran without a disclaimer,≤100,1
109459630427336,Lila,These ads ran without a disclaimer,≤100,1
108571400965267,Nom Nom's,These ads ran without a disclaimer,≤100,1
2731567263648895,TryOneline,These ads ran without a disclaimer,≤100,1
1260352987396236,Ocean Witness,These ads ran without a disclaimer,≤100,3
114248485274594,This is Eden,These ads ran without a disclaimer,≤100,1
346132998748143,Radisson Blu,These ads ran without a disclaimer,≤100,1
383071312444681,Koučeris Daugvinas Liberis,These ads ran without a disclaimer,≤100,1
313971389506,Mindcage,These ads ran without a disclaimer,≤100,1
115298503171249,niharikakpandey,These ads ran without a disclaimer,≤100,1
105212980830993,Ring Forests,These ads ran without a disclaimer,≤100,23
741395449530640,ÉLIDA C.,These ads ran without a disclaimer,≤100,4
465634753452760,Harry Shearer,These ads ran without a disclaimer,≤100,1
310085199532628,Health Nutrition,These ads ran without a disclaimer,≤100,37
493650244708646,getsomewarm.club.best,These ads ran without a disclaimer,≤100,1
111257452230362,𝙔𝙪𝙨𝙪𝙛 𝘾𝙝𝙖𝙢𝙗𝙚𝙧𝙨,These ads ran without a disclaimer,≤100,144
1939976486243959,Project Limbus,These ads ran without a disclaimer,≤100,1
199970713356609,DavidShield | דיוידשילד,These ads ran without a disclaimer,≤100,1
103822167827790,EcoLids,These ads ran without a disclaimer,≤100,5
110202160529401,Juan carlos Abadía Campo,These ads ran without a disclaimer,≤100,6
107286223667,Kurt Geiger,These ads ran without a disclaimer,≤100,1
0,Instagram User 105881363,These ads ran without a disclaimer,≤100,1
2392327931036570,Brightmark,These ads ran without a disclaimer,≤100,1
271153896328530,Investing.com,These ads ran without a disclaimer,≤100,4
1693284767626677,Igor Beuker,These ads ran without a disclaimer,≤100,1
81269622057,World Surf League,These ads ran without a disclaimer,≤100,1
287533285190462,Natasha Korsakova - Violinist and Author,These ads ran without a disclaimer,≤100,1
107102444760427,Space YX,These ads ran without a disclaimer,≤100,1
1156189544499770,Patentem,These ads ran without a disclaimer,≤100,1
105040116119,Seventh-day Adventist Church,These ads ran without a disclaimer,≤100,4
148402291938216,Granitt og Betongvare AS,These ads ran without a disclaimer,≤100,1
100359681753955,Gen's,These ads ran without a disclaimer,≤100,3
5883973269,Liberal Democrats,the Liberal Democrats,≤100,1
310080385823280,Иммигрант Инвест,These ads ran without a disclaimer,≤100,2
1663723337001220,For I Am the Raven - the Child of Odin,These ads ran without a disclaimer,≤100,1
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100,1
1896760747295968,LGBT Paradise,These ads ran without a disclaimer,≤100,1
130456876990360,European Youth,These ads ran without a disclaimer,≤100,1
810218512676407,mariellehhansen,These ads ran without a disclaimer,≤100,2
415756785183598,Matsui Whisky,These ads ran without a disclaimer,≤100,1
2569392349756051,NGHTCRTL,These ads ran without a disclaimer,≤100,1
129334363781623,Hayata Destek Derneği /Support To Life,These ads ran without a disclaimer,≤100,1
734999853513826,Trendy Stuff Deal,These ads ran without a disclaimer,≤100,2
106654897417308,Higo-Shop,These ads ran without a disclaimer,≤100,2
102269498348522,3D Hoodie Vip,These ads ran without a disclaimer,≤100,1
101664284794150,Straight up,These ads ran without a disclaimer,≤100,1
110372232331805,Mission Bambini,These ads ran without a disclaimer,≤100,1
0,Instagram User 6317508852,These ads ran without a disclaimer,≤100,1
43853729859,Campaigns & Elections,These ads ran without a disclaimer,≤100,5
317433685633688,ВОЛЯ - Българските Родолюбци,These ads ran without a disclaimer,≤100,1
230722180556,Certified Green Partners,These ads ran without a disclaimer,≤100,1
1488001321484999,Chesapeake Collection,These ads ran without a disclaimer,≤100,1
214849572737328,Kvinder i Kamp,These ads ran without a disclaimer,≤100,1
144984178871504,Valarie Kaur,These ads ran without a disclaimer,≤100,3
106294234493154,IN Palawan For Sale,These ads ran without a disclaimer,≤100,1
2470747016269816,Polish Life,These ads ran without a disclaimer,≤100,1
2179155772307386,ИСЛАМИСТЪ,These ads ran without a disclaimer,≤100,1
100541431512131,Plush & Protection,These ads ran without a disclaimer,≤100,2
106711697803401,𝑴𝑶𝑻𝑰𝑽𝑨𝑻𝑰𝑶𝑵 𝑴𝑰𝑵𝑫𝑺𝑬𝑻,These ads ran without a disclaimer,≤100,2
1703600753216383,SEAS - Socially Engaged Art Salon,These ads ran without a disclaimer,≤100,1
481705545183484,Mercy For Humanity,These ads ran without a disclaimer,≤100,1
293838494833918,Reuswable,These ads ran without a disclaimer,≤100,2
76238513137,Urban Land Institute,These ads ran without a disclaimer,≤100,1
1704413526476783,Clariter,These ads ran without a disclaimer,≤100,1
203281517247387,DiNailZ,These ads ran without a disclaimer,≤100,7
2492853027607084,Lera,These ads ran without a disclaimer,≤100,1
1672921389592737,Bacàn,These ads ran without a disclaimer,≤100,19
108545840879227,nurdankarasugokce,These ads ran without a disclaimer,≤100,1
105629537534791,Music Woods,These ads ran without a disclaimer,≤100,2
278117815576023,EU Justice and Consumers,These ads ran without a disclaimer,≤100,1
107564197404800,Claspu,These ads ran without a disclaimer,≤100,4
2204063979650142,The Luxury Deals,These ads ran without a disclaimer,≤100,20
127256997834440,Pagina Bogdan Crontz,These ads ran without a disclaimer,≤100,1
255877588393455,Правое полушарие Интроверта,These ads ran without a disclaimer,≤100,1
2304645696263363,Straw Of Steel,These ads ran without a disclaimer,≤100,4
642387339732886,Love Your Mother Earth,These ads ran without a disclaimer,≤100,1
18983389920,Open Society Foundations,These ads ran without a disclaimer,≤100,9
204780362875106,מקור ראשון,These ads ran without a disclaimer,≤100,1
999473843569108,The Sorgentian,These ads ran without a disclaimer,≤100,1
253294242247657,SuperX,These ads ran without a disclaimer,≤100,66
68310085385,International Day of Peace,These ads ran without a disclaimer,≤100,1
106792426040284,Association for the Prevention of Torture,These ads ran without a disclaimer,≤100,1
265599070546107,Tillie Martinussen,These ads ran without a disclaimer,≤100,1
106565047627505,Aggressive Music,These ads ran without a disclaimer,≤100,1
234167353851434,Syrian Doc Days,These ads ran without a disclaimer,≤100,1
104670690888377,East Coast Priorities,DCCC. Not authorized by any candidate or candidate's committee.,≤100,1
427104457446272,SwatiManish,These ads ran without a disclaimer,≤100,2
109243850406996,Chicme.co.uk,These ads ran without a disclaimer,≤100,1
705775169444479,The Dealer Playbook,These ads ran without a disclaimer,≤100,2
458922807862599,İzmirliler,These ads ran without a disclaimer,≤100,1
102149884482927,Zero Waste MVMT,These ads ran without a disclaimer,≤100,2
247573082012834,B-Cabs,These ads ran without a disclaimer,≤100,1
558967217640007,MENIMA,These ads ran without a disclaimer,≤100,3
146647705406390,Minority Rights Group International,These ads ran without a disclaimer,≤100,2
104282331396890,Lilia Luganskaia,These ads ran without a disclaimer,≤100,3
795821697111383,Sentient Ruin Laboratories,These ads ran without a disclaimer,≤100,1
170539042978124,ICNA Council for Social Justice,These ads ran without a disclaimer,≤100,2
548089785389665,REMA 1000 Valby,These ads ran without a disclaimer,≤100,1
948515671910928,Mohamed Ibrahim Moalimuu,These ads ran without a disclaimer,≤100,1
100236998424081,marion.hyzphotos,These ads ran without a disclaimer,≤100,1
108376957522738,Drums WRLD,These ads ran without a disclaimer,≤100,1
424758624768375,Satan Lovers,These ads ran without a disclaimer,≤100,28
104726014538428,Sse business lab,These ads ran without a disclaimer,≤100,4
1660428050642539,Kristo Enn Vaga Tulevik,These ads ran without a disclaimer,≤100,1
415725088820655,Tone Junkie TV,These ads ran without a disclaimer,≤100,1
1703117963259292,Keslogic: Entertainment Delivered,These ads ran without a disclaimer,≤100,3
189306014312,ECLAT Festival / Musik der Jahrhunderte,These ads ran without a disclaimer,≤100,1
2463942923629969,Sussen,These ads ran without a disclaimer,≤100,3
750920041906737,Animal Save Italia,These ads ran without a disclaimer,≤100,1
168660546509006,SOLS 24/7,These ads ran without a disclaimer,≤100,5
214926142453407,PioneersClub,These ads ran without a disclaimer,≤100,2
182704598535,Open Doors Deutschland,These ads ran without a disclaimer,≤100,70
100765051589931,volleyball,These ads ran without a disclaimer,≤100,1
2871161146234161,PrintShop By Designhill,These ads ran without a disclaimer,≤100,4
106566047360892,10-in-10,These ads ran without a disclaimer,≤100,2
92572781406,"Gavi, the Vaccine Alliance",These ads ran without a disclaimer,≤100,3
444611426075337,Mambles,These ads ran without a disclaimer,≤100,9
109094247543249,organicmeatllc,These ads ran without a disclaimer,≤100,1
109460255774283,"Soi Dog Foundation Schweiz, Deutschland, Österreich",These ads ran without a disclaimer,≤100,1
355714148380091,LifeSaver,These ads ran without a disclaimer,≤100,1
0,Instagram User 8359824515,These ads ran without a disclaimer,≤100,1
653767081747310,EnergyXL,These ads ran without a disclaimer,≤100,1
911982575636136,The Everland,These ads ran without a disclaimer,≤100,1
842626799137590,Texas Senate Republican Caucus,Texas Senate Republican Caucus,≤100,3
166632003400880,The Refined Group,These ads ran without a disclaimer,≤100,1
109929960354309,PURSH COLLECTION,These ads ran without a disclaimer,≤100,1
206982432584,Expatica,These ads ran without a disclaimer,≤100,1
471365456770167,Lev Haolam,These ads ran without a disclaimer,≤100,1
304642933042060,Kind + Jugend,These ads ran without a disclaimer,≤100,1
116910183478696,Quintessence International,These ads ran without a disclaimer,≤100,2
135169209885911,Futureproofed,These ads ran without a disclaimer,≤100,1
2397725990507497,PetBoom,These ads ran without a disclaimer,≤100,6
1359907080818224,Hippos.shop,These ads ran without a disclaimer,≤100,1
1198498803640966,The East Gate,These ads ran without a disclaimer,≤100,1
213178965387804,Union for the Mediterranean,These ads ran without a disclaimer,≤100,1
842721202508267,Diaz Campaigns,and approved by Diaz Campaigns,≤100,1
1587313088233587,Ideagen,These ads ran without a disclaimer,≤100,3
134734136572520,Trotters,These ads ran without a disclaimer,≤100,1
0,Instagram User 3138558026,These ads ran without a disclaimer,≤100,1
754127904605680,Cezo.ro,These ads ran without a disclaimer,≤100,1
2317382041818835,My Heart is in Brazil,These ads ran without a disclaimer,≤100,27
970850066278497,ROSEFIELD,These ads ran without a disclaimer,≤100,8
100551251358213,Vegori,These ads ran without a disclaimer,≤100,1
333424127557389,Olivia&16cat,These ads ran without a disclaimer,≤100,2
78458342904,Fontainebleau Miami Beach,These ads ran without a disclaimer,≤100,1
218371925673146,The Epoch,These ads ran without a disclaimer,≤100,2
622297334896311,Scottish Life,These ads ran without a disclaimer,≤100,1
103361114817375,The Purée Pod,These ads ran without a disclaimer,≤100,3
419860565509433,Street Action for Assange,These ads ran without a disclaimer,≤100,1
713318085465564,Jolt IL,These ads ran without a disclaimer,≤100,1
296906837681332,Aras Majauskis,These ads ran without a disclaimer,≤100,1
16865030420,Christianity Today,These ads ran without a disclaimer,≤100,1
2316848428601074,Women-Liberty,These ads ran without a disclaimer,≤100,1
102993809826639,Matthew VanDyke,These ads ran without a disclaimer,≤100,1
138876992797995,Pura Vida Bracelets,These ads ran without a disclaimer,≤100,1
107296511084399,May truth with you,These ads ran without a disclaimer,≤100,8
147698828729567,Feminist Apparel,These ads ran without a disclaimer,≤100,8
2026572037386057,FyraHjul,These ads ran without a disclaimer,≤100,1
344957588996129,Birth for Humankind,These ads ran without a disclaimer,≤100,11
105037117662156,Freelancing.eu,These ads ran without a disclaimer,≤100,1
3032396600118997,Reedoom,These ads ran without a disclaimer,≤100,19
733744230138480,Istoria Manelelor,These ads ran without a disclaimer,≤100,1
395502277694859,The Bellas,These ads ran without a disclaimer,≤100,1
531926516829350,Shafie Ayar Page,These ads ran without a disclaimer,≤100,1
315366151975195,5 STYLE,These ads ran without a disclaimer,≤100,1
293928077320965,KL Kawasaki,These ads ran without a disclaimer,≤100,1
113112973502592,The Witch from Eastern Europe,These ads ran without a disclaimer,≤100,1
0,Instagram User 6098260416,These ads ran without a disclaimer,≤100,1
1710888815852101,Cult Fiction,These ads ran without a disclaimer,≤100,2
323386751573687,J.K. Franko,These ads ran without a disclaimer,≤100,1
559005924457648,Natural Thriving - Green Living Boutique,Natural Thriving,≤100,1
317160435809415,Rose tshirt,These ads ran without a disclaimer,≤100,1
470801339766297,Antek Korzeniowski,These ads ran without a disclaimer,≤100,4
100469608596186,Octavian Morariu,These ads ran without a disclaimer,≤100,2
585196581502195,Aztec Diamond Equestrian,These ads ran without a disclaimer,≤100,1
76783564232,Europos Komisijos atstovybė Lietuvoje,These ads ran without a disclaimer,≤100,1
107254761162006,Escapesadness,These ads ran without a disclaimer,≤100,7
1007951685928848,Real Vision,These ads ran without a disclaimer,≤100,8
41326526271,Supermagnete,These ads ran without a disclaimer,≤100,2
1973696352895627,HIMA Smart Safety,These ads ran without a disclaimer,≤100,4
336027440097592,The Immeasurable,These ads ran without a disclaimer,≤100,2
362392657141410,SEND - SIERRA LEONE,These ads ran without a disclaimer,≤100,1
202254823132129,BeMyApp France,These ads ran without a disclaimer,≤100,1
176078879085693,We Are Fur,These ads ran without a disclaimer,≤100,1
358363844758695,New Beginnings West New York,New Beginnings WNY,≤100,1
1575596926000915,"Bremer für Tiere, Natur und eine lebenswerte Umwelt",These ads ran without a disclaimer,≤100,1
108878030885935,Love Unicorn,These ads ran without a disclaimer,≤100,22
107814614450166,Canoa - Brazilian Beachwear,These ads ran without a disclaimer,≤100,1
1415624042005645,Cycliq,These ads ran without a disclaimer,≤100,2
232174352184,Parasite Inc.,These ads ran without a disclaimer,≤100,1
454811961209535,"UOW: University of Wollongong, Australia",These ads ran without a disclaimer,≤100,1
169944993550666,Luwezi Kinshasa,These ads ran without a disclaimer,≤100,1
255030034903788,Dr. Rajiv J. Shah,These ads ran without a disclaimer,≤100,1
207741001672,Speranta pentru Romania,These ads ran without a disclaimer,≤100,3
109723267063574,Trezuma,These ads ran without a disclaimer,≤100,7
164916136887439,Boiler Room,These ads ran without a disclaimer,≤100,1
107561782596489,My Helsinki,These ads ran without a disclaimer,≤100,1
630172394114258,Citizens for Conner,Citizens for Conner,≤100,3
0,Instagram User 5377614567,These ads ran without a disclaimer,≤100,2
221573381191134,Utopiaztudioz,These ads ran without a disclaimer,≤100,1
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1
1698602293773036,Extremophile Pub,These ads ran without a disclaimer,≤100,1
101631181737431,Top Equity Crowdfunding,These ads ran without a disclaimer,≤100,1
115572313583356,Healthy Cravings,These ads ran without a disclaimer,≤100,3
988424297987100,Ambassador Partnership,These ads ran without a disclaimer,≤100,1
351800305279,Akris,These ads ran without a disclaimer,≤100,1
57660337835,FIU Business,These ads ran without a disclaimer,≤100,1
112549562148158,European Union Naval Force Somalia - Newsfeed,These ads ran without a disclaimer,≤100,1
107945293997974,真相加拿大,These ads ran without a disclaimer,≤100,1
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,2
100886268266395,SimulaM,These ads ran without a disclaimer,≤100,1
723115208124870,Sheshowclothing,These ads ran without a disclaimer,≤100,2
130826226949891,"יואב טלר - שיטת אלכסנדר, רפואה סינית, זן-שיאצו",These ads ran without a disclaimer,≤100,2
601097793676564,Lega Recanati - Salvini Premier,These ads ran without a disclaimer,≤100,1
279931699028690,EVERFX,These ads ran without a disclaimer,≤100,8
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,1
142658566477671,Mitt Ord,These ads ran without a disclaimer,≤100,1
107647731192762,Valuk,These ads ran without a disclaimer,≤100,1
150066411717094,EQUA,These ads ran without a disclaimer,≤100,2
670583893288419,Meribottles,These ads ran without a disclaimer,≤100,1
102908858325940,Marina Kastner,These ads ran without a disclaimer,≤100,1
388811401752861,The Aquarium,These ads ran without a disclaimer,≤100,1
1341263816038302,Qatar Air Sports Committee,These ads ran without a disclaimer,≤100,2
104869091307372,Viviane De SSP Photographe,These ads ran without a disclaimer,≤100,4
689932947768932,Nox Vahn,These ads ran without a disclaimer,≤100,1
530423830486509,Pendect,These ads ran without a disclaimer,≤100,19
104743181301762,stuff.a.loons,These ads ran without a disclaimer,≤100,1
2014376188791538,Hassnaa Laagoubi,These ads ran without a disclaimer,≤100,1
1059324677468941,LEO MAZZOTTI,These ads ran without a disclaimer,≤100,1
103064204700038,Front Page Politics,These ads ran without a disclaimer,≤100,1
112459997146178,Today's Top Story,These ads ran without a disclaimer,≤100,1
100562611468399,Alwascre-1,These ads ran without a disclaimer,≤100,1
101435364683846,ProfCards by Julia,These ads ran without a disclaimer,≤100,1
48724667524,Milken Institute,These ads ran without a disclaimer,≤100,1
234535423558415,CGTN App,These ads ran without a disclaimer,≤100,2
1481267128811354,UN International Residual Mechanism for Criminal Tribunals,These ads ran without a disclaimer,≤100,1
627373761034043,Karibee Western Australia,These ads ran without a disclaimer,≤100,1
142965026500972,Michal Truban,These ads ran without a disclaimer,≤100,1
107482494040375,YAPA Shop,These ads ran without a disclaimer,≤100,3
107134894300955,Property For Turkey,These ads ran without a disclaimer,≤100,1
2064574156930489,A1,These ads ran without a disclaimer,≤100,1
108662537444589,InvestExpert,These ads ran without a disclaimer,≤100,60
367765283944114,Expertiary,These ads ran without a disclaimer,≤100,4
103541177714151,ZKUUM,These ads ran without a disclaimer,≤100,2
247052546104398,Betluck - Winner,These ads ran without a disclaimer,≤100,1
528152034227477,Matei Godja - Primar Oncesti Maramures,These ads ran without a disclaimer,≤100,7
1415953441956155,Orbex,These ads ran without a disclaimer,≤100,10
1264857303545081,"Listi F, Fuglafjarðar Kommuna",These ads ran without a disclaimer,≤100,1
0,Instagram User 8769531236,These ads ran without a disclaimer,≤100,1
59718428453,Laura Sullivan,These ads ran without a disclaimer,≤100,5
1765933780393949,Kemur Lews,These ads ran without a disclaimer,≤100,3
115733942421889,Sascha Schulz,These ads ran without a disclaimer,≤100,1
556676771179688,Coco and Chili the Mini Doxies,These ads ran without a disclaimer,≤100,1
112639606889609,Dreame APP,These ads ran without a disclaimer,≤100,4
451764368499181,Tune Era,These ads ran without a disclaimer,≤100,1
110113937124062,SILLY HUMOR,These ads ran without a disclaimer,≤100,1
102702071799024,AI Platform Tech,These ads ran without a disclaimer,≤100,1
137014266372183,Milipol Paris,These ads ran without a disclaimer,≤100,3
1068121123268077,Museum Barberini,These ads ran without a disclaimer,≤100,1
277669373019188,Michael Walter,These ads ran without a disclaimer,≤100,1
192347961692846,Shehab News,These ads ran without a disclaimer,≤100,1
385817508432506,Onelaw Agency,These ads ran without a disclaimer,≤100,1
220033616097919,YoggArtish,These ads ran without a disclaimer,≤100,1
39989884514,Queen's University Belfast,These ads ran without a disclaimer,≤100,3
180520171996876,IslamInSpanish,These ads ran without a disclaimer,≤100,4
102129331142793,Rooa-1,These ads ran without a disclaimer,≤100,1
103179305182735,New For Denmark,These ads ran without a disclaimer,≤100,1
388655174641163,Free Quran Education,These ads ran without a disclaimer,≤100,1
600415390380787,Hidden Palestine,These ads ran without a disclaimer,≤100,1
279280712669378,Alianța Anticorupție din România,These ads ran without a disclaimer,≤100,4
475728132612518,Székely Nemzeti Tanács,These ads ran without a disclaimer,≤100,2
340393855322,Van Taylor,Van Taylor Campaign,≤100,4
1057565511080118,Raise Suicide Awareness,These ads ran without a disclaimer,≤100,6
179909338740,LaDonnis,These ads ran without a disclaimer,≤100,2
293935854572585,Another Level Store,These ads ran without a disclaimer,≤100,9
550718784973954,Waitt Foundation,"the Waitt Foundation, an Ocean Conservation nonprofit located in San Diego, CA, USA.",≤100,1
439155313512872,Qualified Judges for Delaware County,Qualified Judges for Delaware County,≤100,2
100357684889248,La Boutique d'Andrea,These ads ran without a disclaimer,≤100,1
109334175766710,Michal Urbaniak,These ads ran without a disclaimer,≤100,1
108079783951565,Earth n Ocean,These ads ran without a disclaimer,≤100,13
415157892375529,Gift & Love,These ads ran without a disclaimer,≤100,1
299487267338096,Cynon Trogle,These ads ran without a disclaimer,≤100,1
588252871551498,RoboMarkets,These ads ran without a disclaimer,≤100,6
700026173765711,Kanegos,These ads ran without a disclaimer,≤100,1
247020845417209,United Nations University - CRIS,These ads ran without a disclaimer,≤100,1
274176639293929,SweetCare,These ads ran without a disclaimer,≤100,1
100175708304469,Rosemary story,These ads ran without a disclaimer,≤100,1
103215884602797,Kris Renfrow Training,These ads ran without a disclaimer,≤100,1
115816835104562,Deutsche Bank,These ads ran without a disclaimer,≤100,13
179943582943,Jana's Campaign,These ads ran without a disclaimer,≤100,1
119582258127974,Nayib Bukele,These ads ran without a disclaimer,≤100,1
587266261407195,POLITICO Europe,These ads ran without a disclaimer,≤100,6
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,These ads ran without a disclaimer,≤100,1
1553285791590746,Bites.,These ads ran without a disclaimer,≤100,1
114576436607509,UK Pension Options,These ads ran without a disclaimer,≤100,1
190341761036273,COS,These ads ran without a disclaimer,≤100,1
314007156127060,Dr.Wierzbicka,These ads ran without a disclaimer,≤100,1
1580540041983231,Karoline Edtstadler,These ads ran without a disclaimer,≤100,1
1880938102163241,Alver,These ads ran without a disclaimer,≤100,1
116557798222,Miles McPherson,These ads ran without a disclaimer,≤100,4
880512298753469,Polonijka - Polonijna Szkoła Podstawowa,These ads ran without a disclaimer,≤100,2
245416135560300,Human Rights Tattoo,These ads ran without a disclaimer,≤100,1
279358752107493,Help International Welfare Trust (HIWT),These ads ran without a disclaimer,≤100,1
125414434199743,e-Estonia,These ads ran without a disclaimer,≤100,2
448529631852590,MUNIC EYE WEAR,These ads ran without a disclaimer,≤100,2
217142748792569,Honor Time,These ads ran without a disclaimer,≤100,1
1591078677572315,International Politics and Society,These ads ran without a disclaimer,≤100,10
112140226945501,Ștefan Voloșeniuc,These ads ran without a disclaimer,≤100,6
108041544358636,BF,These ads ran without a disclaimer,≤100,1
76561782869,Columbia | SIPA,These ads ran without a disclaimer,≤100,1
748389161953876,Hong Kong in London,These ads ran without a disclaimer,≤100,1
120226814692997,Tikkun Global Family,These ads ran without a disclaimer,≤100,1
169820440552379,HP Large Format Media,These ads ran without a disclaimer,≤100,1
290897577610804,Tickmill,These ads ran without a disclaimer,≤100,2
382170295326783,Riddle,These ads ran without a disclaimer,≤100,2
1308755782536995,BeautyPreneur,These ads ran without a disclaimer,≤100,1
591924710986360,Wires Glasses,These ads ran without a disclaimer,≤100,3
112576710368918,For the People Game,These ads ran without a disclaimer,≤100,4
992162877621131,HK för ett bättre klimat,These ads ran without a disclaimer,≤100,1
575981352872038,Silq Rose,These ads ran without a disclaimer,≤100,1
506104192818442,Twillory,These ads ran without a disclaimer,≤100,1
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100,1
458512257969541,Rise for Climate Belgium: Citizen Mobilization to save Humanity,These ads ran without a disclaimer,≤100,1
458020037936641,MurSea,These ads ran without a disclaimer,≤100,1
102382068257401,Elisse's,These ads ran without a disclaimer,≤100,2
183181861714652,Hosenmatz Magazin,These ads ran without a disclaimer,≤100,2
458502464680460,Notivory,These ads ran without a disclaimer,≤100,1
1716461208599674,the people's poncho,These ads ran without a disclaimer,≤100,1
115121643191621,Poplus.store02,These ads ran without a disclaimer,≤100,1
