Page ID,Page Name,Disclaimer,Amount Spent (CZK),Number of Ads in Library
108092307657568,Zdeněk Jiříček,Zdeněk Jiříček,2033,5
853336461522097,Kdepracujeme.cz,These ads ran without a disclaimer,2020,5
784526841892931,KDU - ČSL Brandýs-Boleslav,Robert Pecha,2017,4
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,2017,70
1408924926056525,Knihkupectví a antikvariát Spalena53.cz,These ads ran without a disclaimer,2016,2
242696609485079,War and Magic,These ads ran without a disclaimer,2014,1
103203747800254,Trikolóra Tábor,These ads ran without a disclaimer,2011,4
295058323867140,Město Říčany,These ads ran without a disclaimer,2011,2
418722500458,Michal Ondra,These ads ran without a disclaimer,2010,20
193216621563010,Pavel Čižinský,PRAHA SOBĚ,2007,8
224146535014,Mladí občanští demokraté,These ads ran without a disclaimer,2006,3
1519178648365430,Petr Gazdík,Starostové a nezávislí • STAN,2000,1
240411909977878,Realitní Páni - kancelář Stodůlky,Realitní páni,2000,4
103995490966548,Marek Nýč - ze života starosty obce Budčeves,Marek Nýč,2000,3
348266351918066,Signal Festival,Signal Festival,2000,1
687980491310381,LEČO Ostrava,These ads ran without a disclaimer,2000,3
102704788222885,Národní centrum energetických úspor,"Národní centrum energetických úspor, z.s.",2000,2
195066580525128,UNICEF Česká republika,These ads ran without a disclaimer,2000,1
2046761672281441,Kydy,These ads ran without a disclaimer,2000,3
1424132951146965,Mobilní planetárium,Evgeny Prozherin,2000,1
110835488960113,Svět bez válek a násilí,These ads ran without a disclaimer,2000,1
1750076908554913,Mladí diplomaté,"Mladí diplomaté, z.s.",2000,1
224146535014,Mladí občanští demokraté,ODS - Občanská demokratická strana,2000,2
1553006821473152,Jakub Malačka - ze života starosty,These ads ran without a disclaimer,2000,3
203732456358084,Siemens Home,These ads ran without a disclaimer,2000,3
112784160094255,Klimatická univerzita Pelhřimov,Karel Kratochvíl,2000,4
100823708556691,Xaver Live,XTV,1999,1
147435925283777,Českolipský deník,Ing. Kamila Švejdová (kandidátka Trikolóry do zastupitelstva),1999,1
662196877287140,Tomáš Třetina,"Společně pro Znojemsko – TOP 09, ODS, Starostové a nezávislí  s podporou KDU-ČSL, České pirátské strany a hnutí Hlas",1999,5
635889067041074,Martin Pavlík,ANO bude líp Jihomoravský kraj,1998,1
1117526434957780,Irena Bartoňová Pálková,Arrivals Prague,1998,3
102762124737016,Jiří Suremka  Trikolora,Trikolóra,1998,1
102833714748878,František Hasoň - Blansko,Markéta Štěrbová,1998,8
544645612330606,ČSSD Mikulov,Zbyněk Tureček,1994,1
196138910406401,Democrats Abroad Czech Republic,Democrats Abroad Czech Republic,1994,6
1821412754823715,Jabloň Music,Radek Bjaloň,1989,7
410783562750185,Společný cíl,These ads ran without a disclaimer,1988,3
105549357880586,Romana Fischerová,Romana Fischerová,1983,5
246233488784802,Vína z Moravy a vína z Čech,These ads ran without a disclaimer,1982,4
115003513385883,Roman Kraus - senátor,Roman Kraus,1976,6
1854386314814809,Čtení tě mění,These ads ran without a disclaimer,1971,2
1141587982606416,Dáme na vás - participativní rozpočet města Brna,These ads ran without a disclaimer,1970,55
396502387141833,Michael „Silničář” Pánek,These ads ran without a disclaimer,1962,3
248783538569454,Sdružení místních samospráv České republiky,These ads ran without a disclaimer,1960,2
115782006928837,Naše Ústecko,Denisa Kotková,1958,17
110276353912816,Political Booster,Political Booster s.r.o.,1952,3
1679933578972328,Obnovitelně.cz,Obnovitelně.cz,1950,4
167472573272165,Mindvalley на русском,These ads ran without a disclaimer,1949,8
100938454833016,Petr Michálek - ředitel zlínského divadla,Petr Michálek,1947,18
2236224053358438,Milion chvilek pro demokracii Kuřim,Jelinek Karel,1944,5
125379027130,Zelení pro Královéhradecký kraj,Strana zelených Královéhradecký kraj,1938,16
729638294042731,Petr Hudlík - zastupitel MČ Brno-Starý Lískovec,These ads ran without a disclaimer,1927,4
104591617584858,Komunismus a síť aneb Konec zastupitelské demokracie,Background Films s.r.o.,1920,2
202112900392412,2018+ Olomouc,Vladislav Raclavský,1919,7
1641689092586875,Na-Rovinu.cz - ekonom a bloger Filip Červenka,Cervenka Filip,1913,9
181736371858088,Armáda České republiky,These ads ran without a disclaimer,1909,1
415013742606508,Asiaskop,These ads ran without a disclaimer,1906,5
112005570394678,Kraj na severu,Starostové pro Liberecký kraj,1900,5
102297688546009,Sdružení českých firem venkovní reklamy,Sdružení českých firem venkovní reklamy,1900,7
1201085733241671,Café Evropa,These ads ran without a disclaimer,1899,1
268588983221478,Rudolf Cogan,Starostové a nezávislí,1899,5
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,1898,2
1921117251316817,Pochop.me,Pochop.me,1887,10
113474765377827,Církev víry Prostějov,These ads ran without a disclaimer,1880,2
112077440518386,natbase.cz,Lenka Zvalová,1875,5
163331797013616,KDU - ČSL  Šlapanice,Pavel Krček,1875,3
102636664700472,Praha čistá a průjezdná,These ads ran without a disclaimer,1873,3
1818918285078923,KDU Jablunkovsko,Romek Karczmarczyk,1868,1
111967816946329,Denisa Řezníčková ODS,Fiala Tomas,1866,4
2108659169383946,František Talíř,These ads ran without a disclaimer,1862,4
1040487469355385,TripActions,These ads ran without a disclaimer,1862,1
112950418715468,TOP 09 - Praha 2,TOP 09 - Praha 2,1853,18
140930266105636,KDU-ČSL Brno,KDU-ČSL,1850,3
2486178794735438,Plzeňský kraj volí Roberta Vašíčka - SPD,These ads ran without a disclaimer,1839,2
0,Instagram User 2495960915,These ads ran without a disclaimer,1833,1
111441163903937,SIRDO,Vladimír Kremlík,1832,5
106262813454793,Místní hnutí nezávislých za harmonický rozvoj obcí a měst - klub Ostrov,Místní hnutí nezávislých za harmonický rozvoj obcí a měst,1832,1
953618527988607,MUDr. Vladimír Ninger,3PK,1830,8
223614678086159,Kohlman & Hašek a.s.,These ads ran without a disclaimer,1827,3
2085308858176067,Pirátský přístav Brandýs-Boleslav,Marek Řebíček,1827,9
109019647609953,Tarifobot,These ads ran without a disclaimer,1824,4
106964170770258,Mystická krása Eurasie,Hachran Jan,1823,65
125453991470833,SENÁTOR 21,These ads ran without a disclaimer,1819,1
803410743056381,Michal Slovák,Michal Slovák,1818,7
340862335989384,Dikobraz,Dikobraz,1818,9
449736938541456,TOP 09 Praha 13,Marek Todl,1816,6
1526644670947765,Q PARTY,These ads ran without a disclaimer,1816,7
919232861444360,European Youth Event,These ads ran without a disclaimer,1807,20
205562445575,Kantar CZ,These ads ran without a disclaimer,1807,1
101070205320517,NE zisku,Kateřina Konečná,1807,4
371007236328043,Časopis Přítomnost,These ads ran without a disclaimer,1807,10
105280227637808,Trikolóra Ústí nad Labem,Trikolóra,1805,5
192682790890459,ČSSD Třebíč,Vladimír Malý,1800,1
202133717052778,Společně Brno,Zeman Ondrej,1800,6
308240522910962,Lukáš Otys,These ads ran without a disclaimer,1800,2
341687099333685,Byznys pro společnost,Byznys pro společnost,1799,3
111215574075805,Petr Máca,Petr Máca,1797,3
124844949227917,Radomír Prus,These ads ran without a disclaimer,1796,5
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,1796,9
1497747403622304,KSČM TV,Vladimír Tvardek,1794,3
2136921333063029,Mona Nechvátalová - hnutí HLAS,Mona Nechvátalová,1789,6
286541528171247,Lukáš Hanes,These ads ran without a disclaimer,1785,4
1424938757739868,Civil Liberties Union for Europe,These ads ran without a disclaimer,1781,21
115782006928837,Naše Ústecko,VH Media s.r.o.,1780,22
1878320149136407,Rise of Empires: Ice and Fire,These ads ran without a disclaimer,1776,1
2232544680165695,Spolek Spravedlnost,These ads ran without a disclaimer,1772,4
113690270465994,Druhý domov,Marta Martináková,1771,4
488308961337250,LS Royal Mariánské Lázně a.s.,These ads ran without a disclaimer,1769,5
115503343333362,Petr Vodička - radní města Znojma,These ads ran without a disclaimer,1766,7
543772776025313,PRAHA 1 SOBĚ,PRAHA SOBĚ,1764,7
275521339648633,Jan Wolf,These ads ran without a disclaimer,1758,7
728042047306282,"ANO, tohle je Český Těšín",These ads ran without a disclaimer,1757,1
1469427909957890,Reportér magazín,These ads ran without a disclaimer,1752,4
101738078111175,Petr Vrána,ANO 2011,1745,9
284969294880824,Diakonie ČCE - Humanitární středisko,"Diakonie ČCE, Středisko humanitární a rozvojové spolupráce",1741,8
1737095113199937,Mama Labels,These ads ran without a disclaimer,1718,1
2211296132463085,Václav Fischer,These ads ran without a disclaimer,1702,2
280544805883687,Vítězslav Pojezný SPD,Vítězslav Pojezný,1699,9
145844610282,Institute of International Relations Prague / Ústav mezinárodních vztahů,Institute of International Relations Prague / Ústav mezinárodních vztahů,1693,6
1797185020366096,Scale,Scale,1690,3
108113941009542,Věra Nechybová,Vít Nešpor,1688,2
581395601924343,Jan Čižinský,These ads ran without a disclaimer,1688,1
770717673001464,Free Czech Media,These ads ran without a disclaimer,1686,1
2077179225867461,Změna 2018 Žďár nad Sázavou,Havlik Jan,1683,14
120461304659141,O2 CZ,These ads ran without a disclaimer,1676,4
104295211457445,Vyjadřuji Nesouhlas,These ads ran without a disclaimer,1668,1
281904555771607,Gool Gadgets Go,These ads ran without a disclaimer,1668,52
265421693630349,Spolek Pejskařů,These ads ran without a disclaimer,1667,2
1534114593487785,"Jan Šašek, místostarosta města Rokycany",Jan Šašek,1663,6
109019310623987,Michal Berg • Zelení,Berg Michal,1660,3
189097755083174,Miroslav Balatka - senátor,Starostové a nezávislí • STAN,1652,2
470472843093069,KDU - ČSL Uherské Hradiště,Čestmír Bouda,1651,10
101730838422101,Za Sazku,These ads ran without a disclaimer,1650,5
111038544092780,Občanské hnutí,Pavel Mašek,1636,5
933667260032831,Prague European Summit,These ads ran without a disclaimer,1633,3
290379807658377,Edgeryders,These ads ran without a disclaimer,1630,1
163186777045684,Česká pirátská strana - Královéhradecký kraj,Česká pirátská strana,1620,7
312714815964343,Nestraníci pro Hradiště,Jan Zapletal,1620,8
105002754733933,Matěj Gregor,Matěj Gregor,1620,1
760800987453842,Piráti Kutná Hora,Česká pirátská strana,1614,3
487997318434653,Festival svobodné kultury,These ads ran without a disclaimer,1612,1
107462127544322,"Martin Sekal, místostarosta Prahy 10",These ads ran without a disclaimer,1608,5
148183478639534,City Club Hranice,Daniel Vozák,1604,3
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,1603,104
428327940593458,"Ostrý & Co., advokátní kancelář",These ads ran without a disclaimer,1603,1
825350200914537,Britské listy,These ads ran without a disclaimer,1600,1
360431470803087,Starostové starostům,These ads ran without a disclaimer,1600,1
169358680658802,Robin Šín - městský zastupitel ve Stříbře,These ads ran without a disclaimer,1600,4
634509380324330,Live půjčka,These ads ran without a disclaimer,1598,1
393037280875657,Europe in my region,These ads ran without a disclaimer,1597,5
401218907157652,Mladí pro Pardubický kraj,These ads ran without a disclaimer,1581,12
108724109221396,SUEZ Česká republika,These ads ran without a disclaimer,1577,21
508092382888750,CONVERSE,These ads ran without a disclaimer,1571,1
1220066088147062,Ondřej Krutílek,Ondřej Krutílek,1570,4
111339528899282,Statutární město Most,Mobilní Rozhlas,1568,1
346094695922955,Severočeši - Rumburk,Šárka Růžičková,1566,5
280544805883687,Vítězslav Pojezný SPD,These ads ran without a disclaimer,1565,8
380312885768304,Piráti Praha 14,These ads ran without a disclaimer,1560,2
1531105093778181,Řešení pro Prahu,These ads ran without a disclaimer,1559,1
119169829948582,Vegan Burger Days,Vojtěch Bulíř,1559,9
2382747751770099,Občane zaplať,These ads ran without a disclaimer,1557,3
105261738216213,Staroměstská brána,These ads ran without a disclaimer,1554,3
320409158422708,Občané Prahy 1,Promodock,1550,4
200461990743973,oblakka,These ads ran without a disclaimer,1550,5
400835130072589,Jakub Šauer,Jakub Šauer,1546,2
1568019623470727,Mgr. Jan Klán,Mgr. Jan Klán,1546,16
2307673269493501,Balahura Milan,Balahura Milan,1538,16
315891505858866,Jan Burda,Starostové a nezávislí,1538,3
100578768293923,Aliance pro individualizovanou podporu,These ads ran without a disclaimer,1534,7
609246842426009,Rekonstrukce státu,These ads ran without a disclaimer,1531,13
104262378183097,HorníKomora.cz,Lukas Prikner,1530,5
236488496391722,Forbes Česko,These ads ran without a disclaimer,1527,5
457813395038517,Trader Magazine,These ads ran without a disclaimer,1521,2
177244512835269,Za českou krajinu bez řepky,Martinek Ondrej,1521,4
1389206027815071,Skylink SK,These ads ran without a disclaimer,1516,1
105257106189626,Bezručova Opava,These ads ran without a disclaimer,1509,4
380128425460327,Tomáš Pajonk,These ads ran without a disclaimer,1508,5
161863040553332,Zoner Press,Miroslav Kučera,1506,3
103466734761099,GeekSupplies,These ads ran without a disclaimer,1502,4
102075318093043,JakPřežít.cz,These ads ran without a disclaimer,1501,2
157675528222654,"Martin Valovič, místostarosta Prahy 10",These ads ran without a disclaimer,1500,2
108651840747391,Pirátská strana - Pelhřimovsko,Česká pirátská strana,1500,3
107136897751608,Jaroslav Křupala - kandidát na senátora,Petr Hozák,1500,2
1575409859416376,Roman Hanák,These ads ran without a disclaimer,1500,1
578989875772521,Volt Česká republika,Adam Hanka,1500,8
1420599831534507,"Volný čas dětí, z.s.",These ads ran without a disclaimer,1500,2
101811863213398,Forum 2000,Forum 2000,1500,2
216399032618857,Petr Kapounek,Petr Kapounek,1500,3
104654572907664,E.ON Energy Globe,E.ON Energy Globe,1500,3
173829189320982,Rozalio z.s.,These ads ran without a disclaimer,1500,1
1423417054581429,Top Beauty Salon,These ads ran without a disclaimer,1500,1
236188077099716,"Prof. MUDr. Jan Čáp, CSc",Jan Čáp,1500,6
160225901192351,Jiří Dušek - senátor,Veronika Slámová,1500,6
213791518974717,SPD  - Příbramsko,These ads ran without a disclaimer,1500,1
1946199718979407,Volební průzkum,Oto Válek,1500,7
168100450046849,ODS Říčany,ODS - Občanská demokratická strana,1500,1
1434319750128022,Jan Skopeček,Magdaléna Lišková,1500,5
378953872853363,Lega nel Mondo - Rep. Ceca & Slovacchia,Miroslav Rus,1500,1
708159942543658,ODS Praha 1,ODS Praha,1500,2
114066180252220,Vysoká Hra,Denisa Kotková,1500,14
1722424301332800,WineRun - Krumvířský vinařský běh,These ads ran without a disclaimer,1500,2
337037866397238,Horeka,These ads ran without a disclaimer,1500,3
541077242579260,TOPAZ,Dlouhá Tereza,1500,1
125882380921089,ŠUDOMA  Peugeot,These ads ran without a disclaimer,1500,1
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,1500,7
278781882181636,Jihočeši 2012,Pavla Zvoňárová,1499,3
306526369610,Petr Skokan - kandidát na senátora 2020,Spolehnutí - Společné hnutí Českolipanů,1498,4
103267461446612,Tomáš Pánek - Zdraví Sport Prosperita,Tomáš Pánek,1498,4
286877395594642,Zelená fazole,Jan Thorovský,1498,6
292533824188058,STAN Královéhradecký kraj,Starostové a nezávislí,1497,1
104554722938483,NKC - gender a věda,Kris Veitová,1496,3
315774705253187,Miloslav Ludvík,These ads ran without a disclaimer,1494,2
1038788056199751,Ober do Senátu,These ads ran without a disclaimer,1493,2
241585376752586,Doprava Zlín,Michal Čížek,1491,4
1816636858584285,Občanské sdružení Lužánek,Filip Šálek,1470,12
451559688980243,Národní zachování,Peter Simon Malček,1469,7
100704661338419,4-Ukradená: Radnice proti občanům,These ads ran without a disclaimer,1465,5
1044437145680251,"Bc. John Vostenak, MBA - Liberec",These ads ran without a disclaimer,1462,14
233440870590457,PRO Plzeň,These ads ran without a disclaimer,1459,2
616794338418207,Město Opava,These ads ran without a disclaimer,1457,1
1929264944048757,HolkyzMarketingu,These ads ran without a disclaimer,1455,2
1704229819894849,Petr Kořenek,ČSSD,1452,3
407201456420064,Zdeněk Nytra,Zdeněk Nytra,1451,3
261589920999513,Jiří Mihola - poslanec,KDU-ČSL,1450,8
211601449589956,"Mgr. Pavel Žur -český ředitel divadla, sbormistr, producent a politik",Pavel Žur,1441,4
571390352979039,Stop zónám,These ads ran without a disclaimer,1441,1
