Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
503770286781336,fairzaubert,These ads ran without a disclaimer,415,11
100959014891732,Dennis Schötz,Dennis Thomas Schötz,415,14
106060277530691,Konstantin Wamser Bürgermeisterkandidat,Konstantin Wamser,415,26
109105813779253,Freie Presse Freiberg,Freie Presse,415,69
131458137929,FDP/DVP-Fraktion im Landtag Baden-Württemberg,FDP/DVP-Fraktion im Landtag von Baden-Württemberg,415,27
108630844219911,SPD für Bork,Michael Wiegard,415,26
100258251467374,Dirk Reinhold - Zusammen sind wir stark,Dirk Hans-Jürgen Reinhold,415,7
1855211144766647,Asylhelper - Hilfe für Ausländer by migrando,These ads ran without a disclaimer,415,7
2415891598453592,Anabel Hirsch Oberbürgermeisterin für Calw,These ads ran without a disclaimer,415,16
368590693269710,1-2-family.de,1-2-family.de,415,27
669562729811258,Bündnis 90/Die Grünen Main-Taunus,Bündnis 90/Die Grünen Kreisverband Main-Taunus,415,26
1480775885502290,SPD Niedernhausen,SPD Niedernhausen,415,32
729931240351201,Andreas Schwarz,Andreas Schwarz,415,10
1802613473351683,Dr. Christos Katzidis,Christos Georg Katzidis,415,8
185009248247818,VON RUEDEN,These ads ran without a disclaimer,414,4
111631000473736,Buergermeisterin # Alexandra Hirsch,Alexandra Maria Hirsch,414,4
1819425944973592,Anna Deparnay-Grunenberg,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,414,3
167406283275620,Handwerkskammer des Saarlandes,Jan Andre Edgar Grolier,414,33
348979855478911,Esra Limbacher,Esra Limbacher,413,38
1606725526229201,Johannes Steiniger,Johannes Steiniger,413,29
619302128101416,CDU Ruppichteroth,CDU Ruppichteroth,413,34
456632548063995,TopstepFX,These ads ran without a disclaimer,413,16
678815422181853,Kerstin Celina,Kerstin Susanne Celina,413,30
100377718535195,Takis Mehmet Ali,Takis Mehmet Ali,413,20
109760317355642,Ralf Boppel - Einer von Uns für WdS,Ralf Boppel,412,27
159077450784209,Freie Wähler Abensberg,FREIE WÄHLER Abensberg,412,4
153467308073688,FDP Bielefeld,These ads ran without a disclaimer,412,10
265571893612584,FES Regionalbüro Mainz,M.K. Social Media Marketing,412,4
622503141284400,DIE LINKE. Fraktion im Kreistag Offenbach,DIE LINKE. Fraktion im Kreistag Offenbach,411,38
425578394150948,Freie Wählergemeinschaft Poing e.V.,Freie Wähler Gemeinschaft e.V.,411,17
1077009095691751,Yoventi Berlin GmbH,Felix-Ernst Tepmann,411,2
215138065124,Louis Vuitton,These ads ran without a disclaimer,411,2
1922017527836449,Ausspekuliert - für bezahlbaren Wohnraum und gegen soziale Ausgrenzung,These ads ran without a disclaimer,411,10
678934068808045,Syntax Systems – Deutschland,These ads ran without a disclaimer,411,21
102509598254790,Markus Claus - Bürgermeisterkandidat für Eschwege,Markus Claus,410,13
122991961225029,DIE LINKE. Saalekreis,These ads ran without a disclaimer,410,4
229297977214642,Freie Wähler Lauf,FREIE WÄHLER Lauf,410,21
100496610017028,chrismon,These ads ran without a disclaimer,410,3
539070899883251,FDP Hünfelden,FDP Kreisverband Limburg Weilburg,410,4
655821778205795,Klimafreunde Rhein-Berg,Ron Woydowski,410,19
176878685718453,Der Landesbeauftragte für politische Bildung Schleswig-Holstein,Michael Holldorf,410,4
408356325884227,FDP Ennepetal,FDP Stadtverband Ennepetal,410,10
194483743943600,FDP Herzogenrath,Christoph Pontzen,410,31
247955072024052,Landkreis Mayen-Koblenz,Landkreis Mayen-Koblenz,410,2
143760489121189,Frederik Hintermayr,Frederik Maximilian Hintermayr,410,65
100159498525208,Jürgen Vossler,Jürgen Vossler,410,38
501380493240659,Grüne Passau-Stadt,BÜNDNIS 90/DIE GRÜNEN Passau-Stadt,409,23
104509819888653,Lars Patrick Berg,These ads ran without a disclaimer,409,8
294738176051,Freie Wähler Koblenz,Freie Wähler Koblenz,409,9
102388039839635,Sympatex,These ads ran without a disclaimer,409,1
111826602193280,SPD Hilden,SPD Hilden,409,32
1900646033509076,Initiative kiwi,Initiative KIWI - Kieswirtschaft im Dialog am Oberrhein,409,14
544711072732606,Stadtwerke Kleve,These ads ran without a disclaimer,409,3
1499838286989553,SPD Bochum Ost,SPD Bochum Ost,409,13
351744732333754,SPD Kreis Düren,SPD Kreisverband Düren Jülich,409,17
646304128768893,Markus Bauer - Landrat,Markus Bauer,409,26
345598788891061,AfD Bayern,AfD Bayern,409,6
1414419275507766,FDP Bad Hönningen / Linz am Rhein / Unkel,These ads ran without a disclaimer,409,39
1736125310026401,The Adecco Group,These ads ran without a disclaimer,409,13
240115382692520,Grüne Jugend Mannheim,GRÜNE JUGEND Mannheim,409,38
111514390772061,Maria-Christina Nimmerfroh : Aktiv für das Westend und Bockenheim,Ralph Lange,408,7
1092966367550285,Jens Augat,These ads ran without a disclaimer,408,4
119648303197451,CDU Weimar/Lahn,Florian Gediga,408,21
342763922482596,CSU Kempten SÜD / West,Alexander Wulf Buck,408,10
1245757778822692,Ute Meiers,Ute Elisabeth Meiers,408,33
248682761398,SPD im Landkreis Pfaffenhofen,SPD Kreisverband Pfaffenhofen,408,11
143804859326199,WIR MACHEN DAS,These ads ran without a disclaimer,408,2
109136047087996,Alexander Endreß - Freie Wähler,Alexander Endreß,408,18
103927027966041,Carlo Clemens,Carlo Clemens,407,15
192353471499193,CDU Kreisverband Warendorf-Beckum,Martin Arnst,407,17
130374060326405,Diakonie RWL,Diakonisches Werk Rheinland-Westfalen-Lippe e.V. – Diakonie RWL,407,51
292747071132513,True Gum,These ads ran without a disclaimer,407,1
165641610285858,AfD Osterholz,These ads ran without a disclaimer,406,41
446681352498536,"Alternative zum Chaos, Wege einer neuen Weltordnung.",Hartmut Lindenthal,406,32
339131266590417,FDP Vogelsberg,FDP Vogelsberg,406,18
1093488694018412,Thilo Kleibauer,Thilo Kleibauer,406,10
675589985972309,HateAid,These ads ran without a disclaimer,406,5
1664752267139084,Grüne Rheingau-Taunus,Bündnis 90/Die Grünen Rheingau-Taunus,406,48
364927200545718,SPD Bodenseekreis,These ads ran without a disclaimer,406,27
218991854952001,Freie Wähler Ortsverein Pfarrkirchen,Sascha Kreiskott,405,32
598944870133394,Florian Ritter,Florian Ritter,405,4
102025054962848,Klaus Gottfreund,Klaus Gottfreund,405,14
242685122421529,SPD Gütersloh,SPD Gütersloh,405,22
123981108995331,Arbeitsgemeinschaft der Beiräte für Migration und Integration RLP,MediaCompany - Agentur für Kommunikation GmbH,405,13
842009269329658,AfD im Stadtrat Hechingen,Kai Marcus Rosenstock,405,29
106551384069904,Twentyless,Eike Meyer,405,2
450117841778894,Christian Pakusch,CDU Willich,405,4
1697223683894363,CDU Gemeindeverband Alpen,CDU Gemeindeverband Alpen,405,10
1325396230840080,Die Urbane. Eine HipHop Partei,Die Urbane. Eine HipHop Partei,405,10
363643610396004,SPD Ortsverein Altenbeken,SPD Altenbeken,405,70
104769167574772,Global Ocean,These ads ran without a disclaimer,405,3
418951294827718,Wren + Glory,These ads ran without a disclaimer,404,19
1179605638874368,The Social Tribune,These ads ran without a disclaimer,404,1
171440842944961,SPD Mering,Christian Gerold,404,26
1987729874802015,Weltbürger,These ads ran without a disclaimer,404,4
53899896355,SPD Konstanz,These ads ran without a disclaimer,404,15
104555374267259,Armin Bohnhoff,Karl Armin Bohnhoff,404,14
325907958358434,Olaf von Loewis - Ihr Landrat in Miesbach,Olaf von Loewis,404,10
190826941005885,Visit European Parliament,These ads ran without a disclaimer,404,1
248164468641618,Stefan Rosemann - Dein Bürgermeister,Stefan Rosemann,403,8
227772021005139,Florian Schneider WWK Hauptagentur,Florian Michael Schneider,403,4
2300438980221179,Travel Spirit,These ads ran without a disclaimer,403,2
1015856151760815,SPD Uckermark,These ads ran without a disclaimer,403,9
554668191264377,Tobias Geiger,Tobias Friedemann Geiger,403,4
594916060522647,Weg mit den Schulden,These ads ran without a disclaimer,402,4
101851471131,Christian Herbert Steins -   aktiv für Poppelsdorf,Christian Herbert Steins,402,4
1045700705512545,B42,These ads ran without a disclaimer,401,1
1867262976852251,Rainer Schmeltzer,Rainer Schmeltzer,401,9
1836972393287924,Deutsche Gesellschaft e.V.,These ads ran without a disclaimer,401,5
268734556802162,Dirk Stettner,Dirk Stettner,401,7
228881253822026,Kommunalpolitik,Reinhard Hans Lindenberg,401,30
924548177881821,Daniel Gerber,BÜNDNIS 90/DIE GRÜNEN,401,6
1929242084072487,Chris Müller-von Wrycz Rekowski,Chris Müller-von Wrycz Rekowski,401,52
107484271018401,Seven Trek,These ads ran without a disclaimer,401,5
103037851440787,Kommunalomat,Kommunalomat des Kreisjugendring Steinfurt e.V.,401,17
239773436390118,Kreisjugendring Rhein-Neckar e.V.,Kreisjugendring Rhein-Neckar e.V.,400,12
135790286632177,CDU Bremen-Stadt,Jutta Eiben,400,3
183784861650877,RCDS Freiburg e. V.,RCDS Freiburg e.V.,400,7
300283620078315,Markus Stockhausen,These ads ran without a disclaimer,400,3
366974210573978,Dubravko Mandic,These ads ran without a disclaimer,400,6
217561424944811,InterCaravaning,InterCaravaning Freizeit,400,8
104941747974133,Martin Müller,Martin Müller,400,6
169950456350100,CDU Kreisverband Stormarn,CDU Kreisverband Stormarn,400,7
129808045485,Deutsches Historisches Museum,Deutsches Historisches Museum,400,8
439757922821577,SPD OV Denning,Marko Poggenpohl,400,18
1442258785880645,سوريا ١١,سوريا ١١,400,2
308431212560664,SPD Bergisch Gladbach,SPD Bergisch Gladbach,400,9
140320202651489,Jusos Münster,SPD Münster,400,11
113780262039695,CDU Ennepetal,CDU Stadtverband Ennepetal,400,6
110892990613274,klimashopper.de,klimashopper.de,400,32
347176005913186,Michael Kost,Michael Kost,400,2
371950716321791,Anke Rehlinger,Anke Rehlinger,400,2
814591238569401,Stephan Otto,Marcel Otto,400,13
2123640181285353,Filmwelt Verleihagentur,Filmwelt Verleihagentur,400,5
236968340096641,SPD Oberspreewald-Lausitz,Alexander Krüger,400,7
107474914424168,Horst Burkhart,Horst Adolph Burkhart,400,2
249395809224330,Bündnis 90 / Die Grünen OV Olpe,Hans Jürgen Nenne,400,95
182588003457,SPD Wandsbek,SPD Kreis Wandsbek,400,21
372945726127463,SPD im Stadtbezirk Köln-Mülheim,KölnSPD,400,5
631682620256930,"FDP FFM - Nordend, Bornheim, Ostend","FDP Nordend, Bornheim, Ostend.",400,10
112909820180093,"Dr. Bruno Hollnagel, MdB",Dr. Bruno Hollnagel,400,2
281833354813,Untergrund Bochum,These ads ran without a disclaimer,400,3
261785521154466,Manuel Pretzl,These ads ran without a disclaimer,400,2
453873758760043,Mumiforpresident,These ads ran without a disclaimer,400,2
1438597179709615,Die Unabhängigen,These ads ran without a disclaimer,400,22
1637070759933729,WerteUnion,WerteUnion,400,6
104457429621763,Europe Direct Ulm,Europe Direct Ulm - Europa in Ulm,399,8
184138247750,Dennis Maelzer,Dr. Dennis Maelzer,399,126
143629399023983,GWS Stadtwerke Hameln GmbH,GWS Stadtwerke Hameln GmbH,399,34
317523975369464,MeinWohn.Blog,These ads ran without a disclaimer,399,48
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,399,15
141097135936938,Juso-Hochschulgruppen Baden-Württemberg,Simone Münch,399,2
155688511137874,Hans-Peter Storz,Winfried Kropp,399,6
101904588267751,Volker Nussbaum,Volker Nussbaum,398,58
1065916286784148,Eva Weber,These ads ran without a disclaimer,398,6
2273848225970175,Matthias Dornhuber,Matthias Dornhuber,398,82
1435252830105081,SPD Groß-Umstadt,Matti Merker,398,28
317659425474752,SPD Rottenburg am Neckar,These ads ran without a disclaimer,398,12
104145414310,Olaf Scholz,SPD,398,2
105133724236339,Max Leitterstorf,CDU Sankt Augustin,398,13
119875737697,E WIE EINFACH,These ads ran without a disclaimer,397,2
110663498997840,Heinrich-Böll-Stiftung Brandenburg,Heinrich-Böll-Stiftung Brandenburg,397,12
220564712674572,Fritjofs-Wahl-Beiträge,Fritjof Gottfried Schmidt,397,22
247561735662222,Arif Tasdelen,Arif Taşdelen,397,28
151181008227359,Sony Pictures Home DE,These ads ran without a disclaimer,397,2
113685213429632,Winfried Stark,Winfried Jürgen Stark,397,17
322196155397159,Fraktion DIE LINKE. im Gemeinderat Karlsruhe,Fraktion DIE LINKE. im Gemeinderat Karlsruhe,396,35
281262095237744,SPD Karlsruhe,These ads ran without a disclaimer,396,7
79687519334,Junge Liberale Stuttgart,Junge Liberale Stuttgart,396,14
689480484549180,SPD Hadern,Robert Rudolf Köster,396,10
390537520979295,Jusos Bonn,Jusos Bonn,395,8
104316494315058,Stefan Seiffert - CSU Feldkirchen,Stefan Seiffert,395,11
104017734972423,Freie Wählergemeinschaft Hofheim e.V.,Freie Wählergemeinschaft Hofheim e.V.,395,27
2019824568310635,CDU Finsterwalde,These ads ran without a disclaimer,395,17
120740691299020,BUND Leipzig,BUND Leipzig,395,11
600115863391241,CDU Porta Westfalica,Inga-Susanne Bruckschen,395,8
169119309772719,SPD Bayreuth,Alexander Bauer,394,8
526021444126767,FDP Grimma,These ads ran without a disclaimer,394,16
1999179170409950,EthicDeals,These ads ran without a disclaimer,394,4
139085952826932,SPD Siegburg,SPD Siegburg,393,5
274227073497806,Pologize Fashion,These ads ran without a disclaimer,393,1
100662968336950,SPD-Ortsverein Manfort/Wiesdorf,SPD-Ortsverein Manfort/Wiesdorf,393,14
870293099665946,Freie Demokraten - FDP Bretten,These ads ran without a disclaimer,393,36
320192202494,Weleda,These ads ran without a disclaimer,393,3
736722539855933,Vereinigung der Pflegenden in Bayern,These ads ran without a disclaimer,393,4
111528730560201,Conny,These ads ran without a disclaimer,392,4
120767057956472,Erwin Rüddel,Erwin Rüddel,392,19
100767514849114,Robert Eichler,Robert Eichler,392,38
122943656165321,AUF Gelsenkirchen,AUF Gelsenkirchen,392,53
100553461643001,Damian Bittner,These ads ran without a disclaimer,392,1
205311826175998,DIE LINKE Mecklenburg-Vorpommern,These ads ran without a disclaimer,392,34
111963112182151,GRÜNE Kreis Euskirchen,BÜNDNIS 90/DIE GRÜNEN KV Euskirchen,392,19
514250035412454,Dr. Oliver Strank,Dr. Oliver Strank,392,4
114035453492969,München aufrollen. Max Dorner in den Stadtrat,Mark Christoph Pelzer,392,5
825167167504471,TrendRaider,These ads ran without a disclaimer,392,4
1979533565614900,Das NETTZ - Die Vernetzungsstelle gegen Hate Speech,These ads ran without a disclaimer,391,3
1426359604274468,Bündnis 90/Die Grünen Haltern am See,Bündnis 90/Die Grünen Haltern am See,391,33
1963367920410555,Pro Hungen,Pro Hungen e.V.,391,18
1742044446063495,meuer - planen beraten Architekten GmbH,David Michael Meuer,391,11
142563135763871,DGVN - Deutsche Gesellschaft für die Vereinten Nationen e.V.,DGVN - Deutsche Gesellschaft für die Vereinten Nationen e.V.,391,4
416574795570615,Money Loft,These ads ran without a disclaimer,391,4
2291767264275014,Thomas Blösel,Thomas Willi Blösel,391,10
1083606395103900,SPD Datteln,SPD Datteln,390,17
265181710299993,Dennis Radtke,Dennis Radtke,390,12
138889259456937,CDU Wetterau,CDU Wetterau,390,70
298128850648,Junge Liberale Wuppertal e.V.,Junge Liberale Wuppertal,390,9
102994704427936,Martina Wild für Augsburg,BÜNDNIS 90/DIE GRÜNEN Stadtverband Augsburg,390,9
309944286913,müllerritzrow GmbH,These ads ran without a disclaimer,390,3
215780695273846,Die Grünen Lichtenfels,GRÜNE Lichtenfels,390,17
104712134478307,Eric Tylkowski,Eric Nigel Tylkowski,390,20
171630026343284,Patrick Wieschke,NPD Kreisverband Wartburgkreis,390,2
102597971341115,David Meuer FDP,David Michael Meuer,390,12
148987418632123,FDP - Goch,FDP-Goch,389,15
286429074736805,DIE LINKE Kreis Soest,DIE LINKE,389,10
330610407525599,samebutgreen,These ads ran without a disclaimer,389,45
919395281453051,SPD Mülheim-Broich,SPD Mülheim an der Ruhr,389,14
428850377140845,Aktionskreis Pater Beda für Entwicklungsarbeit e.V.,Aktionskreis Pater Beda e.V.,389,23
194695887214203,FOCUS Magazin,These ads ran without a disclaimer,389,5
603256679732450,MyPostcard,MyPostcard,389,18
101669051367391,Eckart Grundmann,B90/Die Grünen Lüdinghausen,389,15
168773186520269,ALDI SÜD,These ads ran without a disclaimer,389,1
1433133016766839,AfD Kreisverband Fulda,AfD Kreisverband Fulda,389,17
149468232329808,Ironhack,These ads ran without a disclaimer,389,4
115366836686423,RegrowAustralia,These ads ran without a disclaimer,389,211
714772795212343,Quooker Deutschland,These ads ran without a disclaimer,389,3
1272163152957071,Wir für Schiemann,Wir für Schiemann,389,17
48633443837,YesStyle.com,These ads ran without a disclaimer,389,9
1516461125324107,SPD Seelze,SPD Seelze,389,12
189317658219808,Christian Klingen,Christian Herbert Klingen,388,13
102784487886746,Klimaretten,Freiburger Bügerstiftung,388,11
395585603937481,SPD Monheim am Rhein,SPD Monheim am Rhein,388,7
881041928707810,Thomas Röckemann MdL,Thomas Röckemann MdL,387,7
2226953104248070,Claudia Papst-Dippel MdL,Claudia Papst-Dippel,387,18
248002901881190,CSU Ruhpolding,Justus Pfeifer,386,28
107792171135201,Konrad Epple,Konrad Epple,386,23
304263959992118,FDP Bad Oeynhausen,FDP Bad Oeynhausen,386,17
171494436216088,UmweltBank,These ads ran without a disclaimer,386,4
104482281616858,Regina Sittler,FDP Ortenau,386,9
104751124332270,CSU Rückersdorf,Thomas Werner Balles,386,54
168935129793863,Dr. Mark Benecke,Dr. Mark Benecke,386,24
349135925151775,OB Uli Burchardt,Uli Burchardt,386,15
562944670454901,SPD Abensberg,Anton Philipp Vogl,386,30
115602575294020,AfD Brandenburg,These ads ran without a disclaimer,386,8
1730948343627544,Patrick Pender,Patrick Sean Pender,385,8
479158565958321,Landtagswahl 2021,These ads ran without a disclaimer,385,3
443522133126069,AfD-Fraktion Bezirk Eimsbüttel,AfD-Fraktion Bezirk Eimsbüttel,385,7
115777491835823,DIE LINKE im Dresdner Stadtrat,These ads ran without a disclaimer,385,5
1839267296084750,Marco Fischer,These ads ran without a disclaimer,384,6
196132810399548,Jusos Kassel-Stadt,Bestes Pferd im Stall,384,16
100756951993110,Rita Klee,FDP Ortenau,384,18
447877131924772,Linksfraktion Friedrichshain-Kreuzberg,These ads ran without a disclaimer,384,5
155869971119836,Dr. Becker Klinikgruppe,These ads ran without a disclaimer,384,1
141268525972760,SPD Darmstadt-Dieburg,Matti Merker,384,18
103025841303537,Digitalchecknrw,These ads ran without a disclaimer,384,2
109708857611072,Reiner Friedsam,Reiner Friedsam,384,19
451209712321942,Christian Lange,Christian Michael Wilhelm Lange,384,18
306779392860544,Atila Grill Uelzen Aktion,These ads ran without a disclaimer,384,6
1777448155710434,Gentrifi-Leerstand-Freiburg,These ads ran without a disclaimer,384,2
102300761492692,Gerrit Krupp,Gerrit Krupp,384,19
102039201392918,Julian Pecher - Mitglied des Fürther Stadtrats,Julian Markus Pecher,383,25
103840404495967,StopFinningEU,StopFinningEU,383,2
2194565860597407,FDP Brackwede,Rainer Karl-Heinz Seifert,383,22
399954936845367,SPD Geisenheim,Gregor Prochaska,383,30
632408750721218,DIE LINKE. Meerbusch,DIE LINKE. Meerbusch,383,19
151936418263116,BLOOMY DAYS,Fleurop.de,383,33
1949353321841080,Salon Sandra Hefel,These ads ran without a disclaimer,382,10
102694404657989,Peter Scheuenstuhl,Peter Scheuenstuhl,382,11
296580150703672,Zeitschriftendeals,These ads ran without a disclaimer,382,44
673326593122106,Lukas Bimmerle,Lukas Bimmerle,382,18
115381606880307,Sara Zorlu,SPD Eitorf,382,23
347417672028365,Kreisverband Grüne Altötting,Bündnis 90/Die Grünen Kreisverband Altötting,382,12
213071802089962,SPD Mühlheim a.M.,SPD Mühlheim,382,32
526021444126767,FDP Grimma,FDP Ortsgruppe Grimma,382,7
552177391836793,Neue Energie GmbH Energiedistribution,These ads ran without a disclaimer,382,1
2282914855280013,ProKlima Wiesbaden,These ads ran without a disclaimer,382,2
197880951799,Deutsche Bank Careers,These ads ran without a disclaimer,381,4
846754618770357,Dr. Thomas Schäfer,These ads ran without a disclaimer,381,2
331750190971928,Martin Böhme,These ads ran without a disclaimer,381,14
124034398991788,For a better planet,For a better Planet,381,17
412708008752200,RaboDirect Deutschland,These ads ran without a disclaimer,381,2
388768911265067,Sebastian Krumbiegel,These ads ran without a disclaimer,381,3
1563759740356396,AfD Bezirk Hamburg-Eimsbüttel,Bezirk AfD Hamburg-Eimsbüttel,381,29
153902787983328,Bisnode Deutschland - A Dun & Bradstreet Company,These ads ran without a disclaimer,381,1
895400767186425,Carola Merk-Rudolph,Dr. Carola Merk-Rudolph,380,9
360960297414525,Magoo Bayreuth,These ads ran without a disclaimer,380,2
224759004224478,BÜNDNIS 90/DIE GRÜNEN Halle (Saale),These ads ran without a disclaimer,380,7
102891984840754,Trolleytravel,These ads ran without a disclaimer,380,1
710894025774211,Bernhard Braun,Braun MdL,380,13
208998646119965,37Heppenheimer,Oliver Wilkening,380,20
167472573272165,Mindvalley на русском,These ads ran without a disclaimer,380,8
110901392262915,Vehi Mercatus,These ads ran without a disclaimer,380,4
339905446434,SPD Lahn-Dill,SPD-Unterbezirk Lahn-Dill,380,15
707653939352198,SPD Steinfurt,SPD Steinfurt,380,6
2194567703995654,Dietmar Winkels,SPD Willich,380,23
123878004343494,GRÜNE Altona,Grüne Altona,380,6
111539882276373,SPD Rüttenscheid,Julia Edelgard Petra Klewin,379,35
239424449521294,Skeptics in the Pub Köln,Ralf Kurt Günter Neugebauer,379,11
2150569171631747,Timo Fischer,These ads ran without a disclaimer,379,7
962942207062265,CDU im Stuttgarter Rathaus,CDU-Gemeinderatsfraktion,379,20
445658712181177,Bündnis 90/Die Grünen Fraktion im Kreistag Olpe,BÜNDNIS 90/DIE GRÜNEN Kreisverband Olpe,378,26
150287865125467,SPD Dachau,SPD Ortsverein Dachau,378,26
111172113596996,Philipp Kraft,CDU Kempen,378,17
1014856435381833,DIE LINKE. SHK -  Region Nord,Knut Meenzen,378,17
293912054880334,Tobias Vogt,These ads ran without a disclaimer,378,7
113747113630977,Torsten Czuppon,Torsten Silvio Czuppon,378,30
822344324640469,Helmut Kaltenhauser MdL,Dr. Helmut Kaltenhauser MdL,378,31
100337084926390,Sunney - Sonnenenergie nutzen und 4-fach profitieren,These ads ran without a disclaimer,377,1
104873672901026,Zentrum für Politische Schönheit,These ads ran without a disclaimer,377,13
